connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.f7d5c06c0882f073e82e046e	IMPERIAL_TOMB	ImperialTomb	generated.farm.e1f713cd1471a176f5fb632d.anchor	generated.farm.6b6f6c2545639fb2f48a1515.anchor	180820	-81018	-4672	183665	-80987	-5320	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	2919
content.bridge.60b921d860dda4c11720f82f	IMPERIAL_TOMB	ImperialTomb	generated.farm.e1f713cd1471a176f5fb632d.anchor	generated.farm.c33b905ac0194e9ae4520c61.anchor	180820	-81018	-4672	181064	-83400	-6592	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	3070
content.bridge.565d978e0bbe075cd021ad2c	IMPERIAL_TOMB	ImperialTomb	generated.farm.d0acb54fb45f64c750753b3f.anchor	generated.farm.6291986d89ade1f56ea17160.anchor	177960	-81043	-4024	180620	-82324	-6592	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	3913
content.bridge.3a52ee5e7e3006e2a9df6de9	IMPERIAL_TOMB	ImperialTomb	generated.farm.e1f713cd1471a176f5fb632d.anchor	generated.farm.8a09c0c169c64214e17f0247.anchor	180820	-81018	-4672	183679	-83872	-5960	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	4241
content.bridge.1f4198340d0868ddd9522301	IMPERIAL_TOMB	ImperialTomb	generated.farm.e1f713cd1471a176f5fb632d.anchor	generated.farm.65f2c33fbfea3c51738dfccd.anchor	180820	-81018	-4672	183670	-78108	-5960	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	4272
content.bridge.db7538aeba8ac1d15fb8d2f9	IMPERIAL_TOMB	ImperialTomb	generated.farm.e1f713cd1471a176f5fb632d.anchor	generated.farm.fa744c535286dc2ceeee001e.anchor	180820	-81018	-4672	186556	-80988	-5960	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	5879
content.bridge.f4a2f6403c057ea646112437	IMPERIAL_TOMB	ImperialTomb	generated.farm.e1f713cd1471a176f5fb632d.anchor	generated.farm.4f3be7fae963d8c88704f4a8.anchor	180820	-81018	-4672	186542	-83852	-5320	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	6419
content.bridge.c66b46b8eec9c6ac27e25ecf	IMPERIAL_TOMB	ImperialTomb	generated.farm.e1f713cd1471a176f5fb632d.anchor	generated.farm.4f0b1780f352370bcdae7327.anchor	180820	-81018	-4672	186549	-78098	-6608	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	6716
content.bridge.9e43c81aaed98c63734549fb	IMPERIAL_TOMB	ImperialTomb	generated.farm.e1f713cd1471a176f5fb632d.anchor	generated.farm.afd63c757206e9f4a0987356.anchor	180820	-81018	-4672	189446	-80970	-6608	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	8841
content.bridge.5a612b06311577f661a9cf68	IMPERIAL_TOMB	ImperialTomb	generated.farm.e1f713cd1471a176f5fb632d.anchor	generated.farm.121af166e52d46efe8e1e15d.anchor	180820	-81018	-4672	189438	-83846	-5960	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	9162
content.bridge.338a571e880d2f14c01ad64f	IMPERIAL_TOMB	ImperialTomb	generated.farm.e1f713cd1471a176f5fb632d.anchor	generated.farm.09edc98c74eb257722cb0c34.anchor	180820	-81018	-4672	189447	-78098	-7256	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	9468
