connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.9fde98fefeeb078cd70dcc34	DEVILS_ISLE	DevilsIsle	generated.farm.1991e88e53e504fb9709fedc.anchor	generated.farm.26cdc2a0529f8dbd600d5562.anchor	49528	207404	-3592	50127	208268	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1377
content.bridge.f005789aec07019c7a6984da	DEVILS_ISLE	DevilsIsle	generated.farm.5844391794232531818c2c53.anchor	generated.farm.a32f22aea8b15cc2eeb525c5.anchor	47276	209176	-3584	45799	209611	-3592	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1540
content.bridge.cc8832c6edd3b7f20db85550	DEVILS_ISLE	DevilsIsle	generated.farm.5844391794232531818c2c53.anchor	generated.farm.7fe0706d470228a627209868.anchor	47276	209176	-3584	46584	210594	-3592	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1578
content.bridge.08209eee58d0ca0e33da143d	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.d11d2a30ca183a08744a7a92.anchor	50035	208692	-3728	50083	210401	-3728	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1710
content.bridge.e52dc597f0fb02ee22f31d5f	DEVILS_ISLE	DevilsIsle	generated.farm.bea70c8b55217f2d3a4c2703.anchor	generated.farm.43ebc61747fc037eabbc58fc.anchor	50843	206598	-4000	52149	205402	-3880	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1775
content.bridge.af30e979accbd6b102c0a9de	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.54b4a5284bb69a860c5ba3a6.anchor	50035	208692	-3728	50879	209960	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1836
content.bridge.299b9aa3fca884ef045b8442	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.727636f611ea22b87fae9606.anchor	50035	208692	-3728	49816	210366	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1975
content.bridge.2b76b98acf74c440e7888a0a	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.aa3465328a9f7c4f498131a4.anchor	50035	208692	-3728	51604	209960	-2608	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2308
content.bridge.38b34e30a636d22822ae585b	DEVILS_ISLE	DevilsIsle	generated.farm.5844391794232531818c2c53.anchor	generated.farm.32ffd656856492185c94d6c7.anchor	47276	209176	-3584	47437	211609	-3592	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2439
content.bridge.c93332a1e401c3143dde3fc1	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.1a5bf02c5550c83f7d43221a.anchor	50035	208692	-3728	50862	210942	-2904	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2535
content.bridge.a03a494b0b0102c947b31124	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.197f72e29e8bdd3eb57c5280.anchor	50035	208692	-3728	52226	208922	-2464	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2540
content.bridge.55d080171d59e55e8400c205	DEVILS_ISLE	DevilsIsle	generated.farm.1991e88e53e504fb9709fedc.anchor	generated.farm.36715714c54c1ca62f741941.anchor	49528	207404	-3592	51413	205551	-4000	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2675
content.bridge.ecd9c24c3a83f76250a978c5	DEVILS_ISLE	DevilsIsle	generated.farm.bea70c8b55217f2d3a4c2703.anchor	generated.farm.e39d7e1d3993532559223e57.anchor	50843	206598	-4000	53773	206732	-3720	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2947
content.bridge.5cb8f4dae57aa8c418c77266	DEVILS_ISLE	DevilsIsle	generated.farm.5844391794232531818c2c53.anchor	generated.farm.fa92c35d572b5318b07c7af1.anchor	47276	209176	-3584	45875	211773	-3640	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2952
content.bridge.022b39c01ff1e3579d91e568	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.44d106775916043501d3f163.anchor	50035	208692	-3728	49849	211615	-3224	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2972
content.bridge.8968a40cba943b240191eeba	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.e63eebe6d2e8eb9e622a464b.anchor	50035	208692	-3728	52593	209968	-2464	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3126
content.bridge.b8bfd3ab15a11a811d6f85db	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.02f3460b46ad2daccf3455d4.anchor	50035	208692	-3728	50882	211620	-3024	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3129
content.bridge.b66c556951aaae700fbf0787	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.28f24d17defb1e40d4c3f272.anchor	50035	208692	-3728	51929	211263	-3024	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3270
content.bridge.09af8afb00317189b672c1bf	DEVILS_ISLE	DevilsIsle	generated.farm.5844391794232531818c2c53.anchor	generated.farm.0f93cd0ce1e5c8bef14dcca9.anchor	47276	209176	-3584	49081	211948	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3317
content.bridge.1e5bf29024eb43fe861d49dd	DEVILS_ISLE	DevilsIsle	generated.farm.5844391794232531818c2c53.anchor	generated.farm.93d3857fae924cae1a747693.anchor	47276	209176	-3584	47894	212506	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3396
content.bridge.5dfbc487a157ecfcd0973260	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.7690ff7815711ed728f8fed1.anchor	50035	208692	-3728	52220	210994	-2464	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3417
content.bridge.fa385a810d40b3643fb51ae0	DEVILS_ISLE	DevilsIsle	generated.farm.5152587f5d52d68aa3307d15.anchor	generated.farm.88a99d2166a845e449a21e58.anchor	45728	207494	-3696	43593	210299	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3526
content.bridge.795a7648bb32d624d2f38b21	DEVILS_ISLE	DevilsIsle	generated.farm.5844391794232531818c2c53.anchor	generated.farm.32030ead7ab63c0f3ff5d307.anchor	47276	209176	-3584	45666	212569	-3752	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3760
content.bridge.3fb31168972a548df324e0e3	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.16ff11210a125a9bcc695726.anchor	50035	208692	-3728	53604	208957	-2464	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3796
content.bridge.1de64a9f40307c4dcebe2165	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.a369af9a2363f4ba9b2c0046.anchor	50035	208692	-3728	50260	212504	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3838
content.bridge.1f529889c7b2dd826a60e224	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.700cb41de222c3911513268e.anchor	50035	208692	-3728	52379	212080	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	4138
content.bridge.c2d63beaac8fb9e8eeee537c	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.5ff4440a1e081d06c2712b6a.anchor	50035	208692	-3728	51592	212516	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	4147
