connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.49c1301000394eb4cbb61e38	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheSaints	generated.farm.7e9733ead1355749a2961b0e.anchor	generated.farm.0e3706c8baf57698997968f7.anchor	90852	219521	-5432	90280	218357	-5432	WALK_PASSAGE	dungeon/31102.xml	COMPONENT_BOUNDARY_BRIDGE	1297
content.bridge.72585252e39ee7fc8c1535f9	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.04199f10955f0df4ab3ac51c.anchor	generated.farm.9e4ce8f0eb7208dc21e1099b.anchor	-45798	217231	-5080	-46172	215824	-5080	WALK_PASSAGE	dungeon/31095.xml	COMPONENT_BOUNDARY_BRIDGE	1456
content.bridge.53383b755a31d006a197ebd1	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheWitch	generated.farm.ef106f07b09da06bd1a83ce0.anchor	generated.farm.a8deacbd9baf25852c87b849.anchor	151082	89952	-5424	149946	88866	-5424	WALK_PASSAGE	dungeon/31117.xml	COMPONENT_BOUNDARY_BRIDGE	1572
content.bridge.44220cc508c09b2ab13605ad	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheHeretic	generated.farm.eec2658ea1178ff8d42a90b2.anchor	generated.farm.c15efcd00acaa34cfd34d184.anchor	-52843	-245666	-7904	-52221	-247256	-7904	WALK_PASSAGE	dungeon/31114.xml	COMPONENT_BOUNDARY_BRIDGE	1708
content.bridge.9942112e1b10e1ecae15316c	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfWorship	generated.farm.7c350a6b37163be0239bc8ae.anchor	generated.farm.68efb656fe3409bf20cfb91d.anchor	121888	174015	-5432	120136	173976	-5432	WALK_PASSAGE	dungeon/31097.xml	COMPONENT_BOUNDARY_BRIDGE	1753
content.bridge.1e4090c7d0bd33567888e45f	SSQ_CATACOMBS_NECROPOLIS	CatacombOfDarkOmens	generated.farm.eef33c692705577acb29b565.anchor	generated.farm.eb203284e061baee99a1777d.anchor	-8786	18120	-4896	-8750	16319	-4896	WALK_PASSAGE	dungeon/31118.xml	COMPONENT_BOUNDARY_BRIDGE	1802
content.bridge.4624626c0a578d6407e4f578	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.04199f10955f0df4ab3ac51c.anchor	generated.farm.f302fa8f87350d4463c0cb19.anchor	-45798	217231	-5080	-47263	215822	-5080	WALK_PASSAGE	dungeon/31095.xml	COMPONENT_BOUNDARY_BRIDGE	2033
content.bridge.1db0bf2d39964b6989dbaab0	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.693b725b08696205f8e16aa0.anchor	generated.farm.367ef00209b76ec30dc5a704.anchor	-51873	212594	-5080	-51872	214743	-5080	WALK_PASSAGE	dungeon/31095.xml	COMPONENT_BOUNDARY_BRIDGE	2150
content.bridge.2f4fb394a0873e7d07681ac7	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.04199f10955f0df4ab3ac51c.anchor	generated.farm.500370478e36f602011a2304.anchor	-45798	217231	-5080	-47950	217267	-5080	WALK_PASSAGE	dungeon/31095.xml	COMPONENT_BOUNDARY_BRIDGE	2153
content.bridge.f571e200b2afe05d7d5b59f0	SSQ_CATACOMBS_NECROPOLIS	CatacombOfDarkOmens	generated.farm.ec538c7fad18330ba1393169.anchor	generated.farm.99e132ee75236751bf4e6edf.anchor	-9394	21665	-4896	-8788	23814	-4896	WALK_PASSAGE	dungeon/31118.xml	COMPONENT_BOUNDARY_BRIDGE	2233
content.bridge.df079746bdd74a2354589ed2	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheForbiddenPath	generated.farm.b56a5054b7041ab56a681fcc.anchor	generated.farm.19c0a589d1bc2d64301130c3.anchor	23297	-246264	-9576	23281	-248508	-9576	WALK_PASSAGE	dungeon/31119.xml	COMPONENT_BOUNDARY_BRIDGE	2245
content.bridge.7034d9f04b6a1670ff91f8b7	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheSaints	generated.farm.8bbe04371658abf29fd994fb.anchor	generated.farm.351543fd990f16534e3f9fef.anchor	92493	209518	-5432	93130	211674	-5432	WALK_PASSAGE	dungeon/31102.xml	COMPONENT_BOUNDARY_BRIDGE	2249
content.bridge.5b3cd10eed4cbcc81a93062a	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheForbiddenPath	generated.farm.b56a5054b7041ab56a681fcc.anchor	generated.farm.e0b3b8efa6142ad0d6fe0ba8.anchor	23297	-246264	-9576	23236	-243887	-9576	WALK_PASSAGE	dungeon/31119.xml	COMPONENT_BOUNDARY_BRIDGE	2378
content.bridge.87b9ef646a7c2cc0f7b27c36	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.385a239327b15485053be27b.anchor	generated.farm.cfc0892ab01a37c847c100bc.anchor	-43967	215820	-5080	-46173	214732	-5080	WALK_PASSAGE	dungeon/31095.xml	COMPONENT_BOUNDARY_BRIDGE	2460
