connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.b73a8b7db95140fdf2fafeb3	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePilgrims	generated.farm.383b2f11c773c501d5a80426.anchor	generated.farm.57959750134e973f8d5848e8.anchor	46520	121136	-5408	45245	120646	-5408	WALK_PASSAGE	dungeon/31096.xml	COMPONENT_BOUNDARY_BRIDGE	1366
content.bridge.5b8dee660ab50ad40d4c45ed	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfMartyrdom	generated.farm.25b4d8712a378b3a94b41e2b.anchor	generated.farm.2080129e73c88403e827ddd9.anchor	120866	136128	-4824	120363	137400	-4824	WALK_PASSAGE	dungeon/31100.xml	COMPONENT_BOUNDARY_BRIDGE	1368
content.bridge.43b1b986925f6d496daa72b3	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheBranded	generated.farm.b4a5941fc179322a76fb53f6.anchor	generated.farm.e4c1f8160d3a094af6f75562.anchor	55599	178402	-4976	56880	178882	-4976	WALK_PASSAGE	dungeon/31115.xml	COMPONENT_BOUNDARY_BRIDGE	1368
content.bridge.66d32ca1eee180f2ea50a31b	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.1fff8e2713e4428de21c69fe.anchor	generated.farm.1efea4bba5b81c2a561533d3.anchor	-19184	80703	-5168	-19668	81987	-5168	WALK_PASSAGE	dungeon/31098.xml	COMPONENT_BOUNDARY_BRIDGE	1373
content.bridge.ea669bc8b738d75d448a2d75	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheBranded	generated.farm.d0628157dfbf27b37518ac4e.anchor	generated.farm.4c82aa9092c063826bda32ac.anchor	48970	171588	-4976	49459	170302	-4976	WALK_PASSAGE	dungeon/31115.xml	COMPONENT_BOUNDARY_BRIDGE	1376
content.bridge.df0c2e3f630b440b25838d84	SSQ_CATACOMBS_NECROPOLIS	CatacombOfDarkOmens	generated.farm.9e844be5ff4e2478a6997a58.anchor	generated.farm.aed610a29344921720313019.anchor	-19091	15232	-4896	-17801	15712	-4896	WALK_PASSAGE	dungeon/31118.xml	COMPONENT_BOUNDARY_BRIDGE	1377
content.bridge.ac09d0e6f7a37f0e9bab635e	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfDevotion	generated.farm.a24022627a896ea598e9ac51.anchor	generated.farm.f35696f9e24ed1f86e76f432.anchor	-47296	80187	-4736	-47280	81922	-4736	WALK_PASSAGE	dungeon/31099.xml	COMPONENT_BOUNDARY_BRIDGE	1736
content.bridge.51b08df0a0cd33c0e2a99c0e	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.1fff8e2713e4428de21c69fe.anchor	generated.farm.7445824917f3eaf28d41f3ef.anchor	-19184	80703	-5168	-17440	80700	-5168	WALK_PASSAGE	dungeon/31098.xml	COMPONENT_BOUNDARY_BRIDGE	1745
content.bridge.576d7c9e7e3a2223324356b8	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheWitch	generated.farm.5e91fbc729b811c8dda38908.anchor	generated.farm.4aaf987767efa5870bbaabda.anchor	143250	84296	-5424	144416	85733	-5424	WALK_PASSAGE	dungeon/31117.xml	COMPONENT_BOUNDARY_BRIDGE	1851
content.bridge.3b6580be0d7897804a53c4aa	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheBranded	generated.farm.a615a0bcaa244a185b340b0b.anchor	generated.farm.cda59e43da99c778f3fe7364.anchor	49743	174230	-4976	50865	172673	-4976	WALK_PASSAGE	dungeon/31115.xml	COMPONENT_BOUNDARY_BRIDGE	1920
content.bridge.958116970e5636e0197d3058	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.f06292775cab87b70f502430.anchor	generated.farm.3a1c061a9e55ce326ab3c6ca.anchor	-19951	78058	-5168	-21070	79618	-5168	WALK_PASSAGE	dungeon/31098.xml	COMPONENT_BOUNDARY_BRIDGE	1920
content.bridge.30e4a6cd733a1fe08117c78e	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfMartyrdom	generated.farm.55498f75b3f89b093438b5d2.anchor	generated.farm.2667a812e0761a158b3828cd.anchor	120089	133469	-4824	118957	135030	-4824	WALK_PASSAGE	dungeon/31100.xml	COMPONENT_BOUNDARY_BRIDGE	1929
content.bridge.70b01af1fc934a3d333a9c3b	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePilgrims	generated.farm.8e15c857afc41fd76cb6a2f8.anchor	generated.farm.0dc9ac37cece3e233c64a886.anchor	49188	120366	-5408	47611	119247	-5408	WALK_PASSAGE	dungeon/31096.xml	COMPONENT_BOUNDARY_BRIDGE	1934
content.bridge.a9f454ace3e4b53a6184a76e	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheWitch	generated.farm.5e91fbc729b811c8dda38908.anchor	generated.farm.dc05eb4356c6746aa1fc0400.anchor	143250	84296	-5424	145400	84258	-5424	WALK_PASSAGE	dungeon/31117.xml	COMPONENT_BOUNDARY_BRIDGE	2151
content.bridge.8d1a03c87e93397796767ab2	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheSaints	generated.farm.396084bbf6aac8a47ed1aae7.anchor	generated.farm.d2d1d69cf3ffd49a2fdde675.anchor	83446	211236	-5432	85511	211965	-5432	WALK_PASSAGE	dungeon/31102.xml	COMPONENT_BOUNDARY_BRIDGE	2190
content.bridge.3b5533a935c02560ff9e72e0	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheBranded	generated.farm.9323e43120a5bc93ae0ad78c.anchor	generated.farm.e515215941a45b1efb593850.anchor	52269	174908	-4976	52262	172711	-4976	WALK_PASSAGE	dungeon/31115.xml	COMPONENT_BOUNDARY_BRIDGE	2198
content.bridge.20a9faa84e1b9fb4d06996c5	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfDevotion	generated.farm.38ff42ddcc0311b1e4e682f9.anchor	generated.farm.0aa79d67e281338055910dfd.anchor	-46218	81494	-4736	-46229	83706	-4736	WALK_PASSAGE	dungeon/31099.xml	COMPONENT_BOUNDARY_BRIDGE	2213
content.bridge.39c0edbab11814436bf5367e	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfMartyrdom	generated.farm.4c3e6885af6c3318278589eb.anchor	generated.farm.f3a40ed82c7d833926578ea3.anchor	124320	137431	-4824	124342	135190	-4824	WALK_PASSAGE	dungeon/31100.xml	COMPONENT_BOUNDARY_BRIDGE	2242
content.bridge.dc5b0c820cbc4b450ccef354	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfDevotion	generated.farm.38ff42ddcc0311b1e4e682f9.anchor	generated.farm.b695be51c9a749593f72def9.anchor	-46218	81494	-4736	-44823	83332	-4736	WALK_PASSAGE	dungeon/31099.xml	COMPONENT_BOUNDARY_BRIDGE	2308
