connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.b03eea9d53a5ec1a35c6c4c4	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfTheSaints	generated.farm.c7a2a11f3df138ec526812d9.anchor	generated.farm.7e9733ead1355749a2961b0e.anchor	91349	218249	-5432	90852	219521	-5432	WALK_PASSAGE	dungeon/31102.xml	COMPONENT_BOUNDARY_BRIDGE	1366
content.bridge.5f6f4aec2afb85dfda923062	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheWitch	generated.farm.6595370864f4cca65d8316db.anchor	generated.farm.a8deacbd9baf25852c87b849.anchor	148744	89655	-5424	149946	88866	-5424	WALK_PASSAGE	dungeon/31117.xml	COMPONENT_BOUNDARY_BRIDGE	1438
content.bridge.c2a0b456156f6ad175c4fd08	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheHeretic	generated.farm.ca1cdf8cdacb1fc45b6a296a.anchor	generated.farm.f53cab9a4f34dbadc8e7cba4.anchor	-48634	-241366	-7904	-48245	-239970	-7904	WALK_PASSAGE	dungeon/31114.xml	COMPONENT_BOUNDARY_BRIDGE	1450
content.bridge.38046f7a77faf13e75654e00	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.411bb1eea7867f144db6f36c.anchor	generated.farm.db63466cbab9d2fdd5ade114.anchor	-17102	85440	-5168	-17898	84222	-5168	WALK_PASSAGE	dungeon/31098.xml	COMPONENT_BOUNDARY_BRIDGE	1456
content.bridge.c2361634a3ac6db9f7caa09c	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.1698853987f9bb87d15b011c.anchor	generated.farm.3befc0d846cd6c1108f82c3f.anchor	-13317	77693	-5168	-14540	78494	-5168	WALK_PASSAGE	dungeon/31098.xml	COMPONENT_BOUNDARY_BRIDGE	1462
content.bridge.1487b28e043356fbb1f805f8	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.4a5c4a30c49c037c31cc4415.anchor	generated.farm.385a239327b15485053be27b.anchor	-42530	216216	-5080	-43967	215820	-5080	WALK_PASSAGE	dungeon/31095.xml	COMPONENT_BOUNDARY_BRIDGE	1491
content.bridge.4d091a086db42406169a9210	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.021822d8a1cb8c1c2a32ea67.anchor	generated.farm.ff981976a7c597d287a79418.anchor	-21387	81972	-5168	-20268	80830	-5168	WALK_PASSAGE	dungeon/31098.xml	COMPONENT_BOUNDARY_BRIDGE	1599
content.bridge.0f0091119b9de51330aa939a	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheBranded	generated.farm.e01ea1475687892b690c0ee7.anchor	generated.farm.4babb777e37a9765fa10ea31.anchor	51180	170302	-4976	50065	171456	-4976	WALK_PASSAGE	dungeon/31115.xml	COMPONENT_BOUNDARY_BRIDGE	1605
content.bridge.f5b861f728ede97f68026129	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePilgrims	generated.farm.b6a5c3b2510ee08d20bd2b44.anchor	generated.farm.9c4a68ea206f4977b1871da8.anchor	45252	118928	-5408	46406	120047	-5408	WALK_PASSAGE	dungeon/31096.xml	COMPONENT_BOUNDARY_BRIDGE	1608
content.bridge.fabd4cb20fb44527cf9d9152	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfMartyrdom	generated.farm.a10e474bcb15bd23078c7c1d.anchor	generated.farm.4ee3ec4e852d5a76105439f3.anchor	118631	137403	-4824	119774	136266	-4824	WALK_PASSAGE	dungeon/31100.xml	COMPONENT_BOUNDARY_BRIDGE	1613
