connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.fdd9a823d96f12d7bb8b075f	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.727636f611ea22b87fae9606.anchor	50083	210401	-3728	49816	210366	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1059
content.bridge.7ef93a906dafe9552270ab6c	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.1a5bf02c5550c83f7d43221a.anchor	50083	210401	-3728	50862	210942	-2904	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1257
content.bridge.aae0a92dcdf79dd7cb7b5033	DEVILS_ISLE	DevilsIsle	generated.farm.7fe0706d470228a627209868.anchor	generated.farm.a32f22aea8b15cc2eeb525c5.anchor	46584	210594	-3592	45799	209611	-3592	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1258
content.bridge.d85b5f49bd64a53a19abcf38	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.44d106775916043501d3f163.anchor	50083	210401	-3728	49849	211615	-3224	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1336
content.bridge.690d59680fc5c95a86b77ee0	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.54b4a5284bb69a860c5ba3a6.anchor	50083	210401	-3728	50879	209960	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1370
content.bridge.5865ef2f5e74f283292b8b9a	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.6b09ee1d3852d548b02efb72.anchor	45837	214210	-3752	45315	215591	-3904	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1485
content.bridge.d3bd3ba809ce8407e27cc89b	DEVILS_ISLE	DevilsIsle	generated.farm.fa92c35d572b5318b07c7af1.anchor	generated.farm.32ffd656856492185c94d6c7.anchor	45875	211773	-3640	47437	211609	-3592	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1572
content.bridge.b723b4dc0c73776e73eeb7f6	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.02f3460b46ad2daccf3455d4.anchor	50083	210401	-3728	50882	211620	-3024	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1619
content.bridge.9fb29527c1933987256f0a7a	DEVILS_ISLE	DevilsIsle	generated.farm.b30369f621b577fce042a3e8.anchor	generated.farm.e10f1a2e01f362b2d97892f6.anchor	45797	213402	-3752	44231	212510	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1803
content.bridge.76cd25514050ede0b9c3209d	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.0f93cd0ce1e5c8bef14dcca9.anchor	50083	210401	-3728	49081	211948	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1883
content.bridge.98df7f72859705343b1a626b	DEVILS_ISLE	DevilsIsle	generated.farm.f847b1b8d2b3b5b1bda757a6.anchor	generated.farm.26cdc2a0529f8dbd600d5562.anchor	48448	208626	-3552	50127	208268	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1915
content.bridge.37203c20ec54c8f858983d37	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.aa3465328a9f7c4f498131a4.anchor	50083	210401	-3728	51604	209960	-2608	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1940
content.bridge.bf7d4bd569171c1a20e0e003	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.1168bd89e8693814315a56d2.anchor	45837	214210	-3752	46777	215933	-3752	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1963
content.bridge.f3542fed60be243e0e39936f	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.3f1497cd3cf69b18164eb3d8.anchor	45837	214210	-3752	45282	216235	-3904	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2106
content.bridge.eeb50eca267e992a89a4ba7a	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.a369af9a2363f4ba9b2c0046.anchor	50083	210401	-3728	50260	212504	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2146
content.bridge.86125c8ae095222cabc01909	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.28f24d17defb1e40d4c3f272.anchor	50083	210401	-3728	51929	211263	-3024	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2156
content.bridge.2cd9d4ad85ca6ef5e0b9b608	DEVILS_ISLE	DevilsIsle	generated.farm.fa92c35d572b5318b07c7af1.anchor	generated.farm.93d3857fae924cae1a747693.anchor	45875	211773	-3640	47894	212506	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2169
content.bridge.8e050ce8d21e7cdf3a941b1f	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.97b1b84919a2b242be257b4b.anchor	45837	214210	-3752	43852	215115	-3904	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2187
content.bridge.e99d1573eedb33d29ade0b74	DEVILS_ISLE	DevilsIsle	generated.farm.b30369f621b577fce042a3e8.anchor	generated.farm.0cfb8358fd4e4c4b3fd43e1f.anchor	45797	213402	-3752	43614	213590	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2192
content.bridge.c45858b11f8d4996fdb38f20	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.7428ed8d09596a3467e9da7f.anchor	45837	214210	-3752	47964	213774	-3424	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2196
content.bridge.582aad64ff9a8e967f71af40	DEVILS_ISLE	DevilsIsle	generated.farm.32030ead7ab63c0f3ff5d307.anchor	generated.farm.c21df20b630eacb47dd381e4.anchor	45666	212569	-3752	43274	212660	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2395
content.bridge.ca909061b0ae27aba915cc19	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.7690ff7815711ed728f8fed1.anchor	50083	210401	-3728	52220	210994	-2464	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2553
content.bridge.acf9a3a6a0767b0e8fc0a1f4	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.5ff4440a1e081d06c2712b6a.anchor	50083	210401	-3728	51592	212516	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2627
content.bridge.3f760bd3e845fdd49d5c3718	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.2a5ab13cb674a6200d5ff19c.anchor	45837	214210	-3752	43156	214305	-3688	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2684
content.bridge.abc704b4f5ebe6ff66932fcc	DEVILS_ISLE	DevilsIsle	generated.farm.fa92c35d572b5318b07c7af1.anchor	generated.farm.88a99d2166a845e449a21e58.anchor	45875	211773	-3640	43593	210299	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2718
content.bridge.9c44eb0223a10c3f2c5e3205	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.e63eebe6d2e8eb9e622a464b.anchor	50083	210401	-3728	52593	209968	-2464	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2844
content.bridge.06014400a54ca1b778f7901f	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.700cb41de222c3911513268e.anchor	50083	210401	-3728	52379	212080	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2871
content.bridge.7d1c9dadb1118ed2f489338f	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.197f72e29e8bdd3eb57c5280.anchor	50083	210401	-3728	52226	208922	-2464	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2895
content.bridge.2d6c3cbe9a3b2ec2e6116bda	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.0c3d5b9b9615274b1783c86a.anchor	45837	214210	-3752	43854	216418	-3904	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2972
content.bridge.02e07730cd73fa9b44bffffd	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.e20d55d2d2c4588c8a08d2ff.anchor	45837	214210	-3752	45333	217147	-3920	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2985
content.bridge.64205f867d8d689993851402	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.f684983fdb6a1ba7d13241fb.anchor	45837	214210	-3752	48277	216069	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3073
content.bridge.4985421651231ac4022c4032	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.2cc58b1a38dda7cf0aa18860.anchor	50083	210401	-3728	49082	213336	-3424	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3116
content.bridge.fd7aaf81c09701b52683f5ae	DEVILS_ISLE	DevilsIsle	generated.farm.32030ead7ab63c0f3ff5d307.anchor	generated.farm.f2bab688353fa77725ffe3cd.anchor	45666	212569	-3752	42715	211504	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3138
content.bridge.89cd1f589c90dc51535099e0	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.0b1f91e21cb2b235abb8b3eb.anchor	45837	214210	-3752	49082	214093	-3424	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3264
content.bridge.224385c7f91c13238aec5773	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.ff510820d435e13ea81ec3ca.anchor	45837	214210	-3752	49086	214498	-3504	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3272
content.bridge.51a7c577bc0967a6640a8ab7	DEVILS_ISLE	DevilsIsle	generated.farm.1991e88e53e504fb9709fedc.anchor	generated.farm.43ebc61747fc037eabbc58fc.anchor	49528	207404	-3592	52149	205402	-3880	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3311
content.bridge.927882ec46d8c4111f2d9760	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.2b62b01782e484a9d8d6e20d.anchor	50083	210401	-3728	50114	213785	-3364	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3404
content.bridge.042fd1c16475f6504d750b5a	DEVILS_ISLE	DevilsIsle	generated.farm.5864c5a21d13b5080a6dea92.anchor	generated.farm.36715714c54c1ca62f741941.anchor	50035	208692	-3728	51413	205551	-4000	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3441
