connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.5587a171458f762ea8e332cc	DEVILS_ISLE	DevilsIsle	generated.farm.fff91d22664d3a915cf1cbfc.anchor	generated.farm.b3c506f879469832e1f5e977.anchor	48233	220896	-3584	48317	219987	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	913
content.bridge.af9c5c63b66fb858b7044cb4	DEVILS_ISLE	DevilsIsle	generated.farm.c21df20b630eacb47dd381e4.anchor	generated.farm.e10f1a2e01f362b2d97892f6.anchor	43274	212660	-3712	44231	212510	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	969
content.bridge.0ff66f6352594f3a4e667d67	DEVILS_ISLE	DevilsIsle	generated.farm.f2bab688353fa77725ffe3cd.anchor	generated.farm.6b786e1c0dd0685449ed5efc.anchor	42715	211504	-3712	42152	212508	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1152
content.bridge.8ee61ebf12c2e6d1f95b9b94	DEVILS_ISLE	DevilsIsle	generated.farm.fff91d22664d3a915cf1cbfc.anchor	generated.farm.89c65b1f432cc04d377d0d23.anchor	48233	220896	-3584	49441	220257	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1367
content.bridge.940b2f1bb6d838b463c9beab	DEVILS_ISLE	DevilsIsle	generated.farm.0cfb8358fd4e4c4b3fd43e1f.anchor	generated.farm.f5fe8b6b1af5e3a4b087be25.anchor	43614	213590	-3712	42161	214194	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1574
content.bridge.7c19f24370871a7b85553919	DEVILS_ISLE	DevilsIsle	generated.farm.fff91d22664d3a915cf1cbfc.anchor	generated.farm.249a7831febb71267b349c4a.anchor	48233	220896	-3584	48903	218874	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2131
content.bridge.8526fb5348fd7eec90890939	DEVILS_ISLE	DevilsIsle	generated.farm.b518232112aaf0c6a53e36cf.anchor	generated.farm.f684983fdb6a1ba7d13241fb.anchor	46743	217545	-3752	48277	216069	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2136
content.bridge.92a168c4dc3b8896e7b2279d	DEVILS_ISLE	DevilsIsle	generated.farm.88a99d2166a845e449a21e58.anchor	generated.farm.a32f22aea8b15cc2eeb525c5.anchor	43593	210299	-3712	45799	209611	-3592	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2314
content.bridge.5992ae8a232d5936501b6091	DEVILS_ISLE	DevilsIsle	generated.farm.b30369f621b577fce042a3e8.anchor	generated.farm.93d3857fae924cae1a747693.anchor	45797	213402	-3752	47894	212506	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2317
content.bridge.69367f13225e63a1513359f0	DEVILS_ISLE	DevilsIsle	generated.farm.d11d2a30ca183a08744a7a92.anchor	generated.farm.26cdc2a0529f8dbd600d5562.anchor	50083	210401	-3728	50127	208268	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2367
content.bridge.2928c190c5bd65794a2a26e7	DEVILS_ISLE	DevilsIsle	generated.farm.b30369f621b577fce042a3e8.anchor	generated.farm.32ffd656856492185c94d6c7.anchor	45797	213402	-3752	47437	211609	-3592	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2436
content.bridge.ad197e35f567762dc93f9191	DEVILS_ISLE	DevilsIsle	generated.farm.1168bd89e8693814315a56d2.anchor	generated.farm.7428ed8d09596a3467e9da7f.anchor	46777	215933	-3752	47964	213774	-3424	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2486
content.bridge.2dcdb2c87945f4e7ba65b16b	DEVILS_ISLE	DevilsIsle	generated.farm.1168bd89e8693814315a56d2.anchor	generated.farm.f6b78cd1050f37ba9023d939.anchor	46777	215933	-3752	48909	217325	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2552
content.bridge.3ec420648d30eeedeebe695d	DEVILS_ISLE	DevilsIsle	generated.farm.5844391794232531818c2c53.anchor	generated.farm.727636f611ea22b87fae9606.anchor	47276	209176	-3584	49816	210366	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2940
content.bridge.4f9c826ca7c8033826744f4d	DEVILS_ISLE	DevilsIsle	generated.farm.1991e88e53e504fb9709fedc.anchor	generated.farm.54b4a5284bb69a860c5ba3a6.anchor	49528	207404	-3592	50879	209960	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3025
content.bridge.e9160d0f618d391ce56e2670	DEVILS_ISLE	DevilsIsle	generated.farm.b518232112aaf0c6a53e36cf.anchor	generated.farm.cc17488fb251d241e69c50fa.anchor	46743	217545	-3752	49468	215909	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3183
content.bridge.c5b23ce8b2eb9d0502dc86d8	DEVILS_ISLE	DevilsIsle	generated.farm.fa92c35d572b5318b07c7af1.anchor	generated.farm.0f93cd0ce1e5c8bef14dcca9.anchor	45875	211773	-3640	49081	211948	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3225
content.bridge.7d91390130f3f71474df56af	DEVILS_ISLE	DevilsIsle	generated.farm.1991e88e53e504fb9709fedc.anchor	generated.farm.197f72e29e8bdd3eb57c5280.anchor	49528	207404	-3592	52226	208922	-2464	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3295
content.bridge.77509ee3be73598626fe2158	DEVILS_ISLE	DevilsIsle	generated.farm.b30369f621b577fce042a3e8.anchor	generated.farm.0b1f91e21cb2b235abb8b3eb.anchor	45797	213402	-3752	49082	214093	-3424	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3373
content.bridge.5cd0ff242f2331b5ede94cdf	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.2cc58b1a38dda7cf0aa18860.anchor	45837	214210	-3752	49082	213336	-3424	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3377
content.bridge.d427bacae8902d667d026a5b	DEVILS_ISLE	DevilsIsle	generated.farm.7fe0706d470228a627209868.anchor	generated.farm.44d106775916043501d3f163.anchor	46584	210594	-3592	49849	211615	-3224	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3441
content.bridge.ff4d717921c610aefb121272	DEVILS_ISLE	DevilsIsle	generated.farm.b30369f621b577fce042a3e8.anchor	generated.farm.ff510820d435e13ea81ec3ca.anchor	45797	213402	-3752	49086	214498	-3504	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3476
content.bridge.7c7f8ca843f33887ab887617	DEVILS_ISLE	DevilsIsle	generated.farm.f847b1b8d2b3b5b1bda757a6.anchor	generated.farm.aa3465328a9f7c4f498131a4.anchor	48448	208626	-3552	51604	209960	-2608	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3555
content.bridge.9920857d93369f75b67a57e4	DEVILS_ISLE	DevilsIsle	generated.farm.1991e88e53e504fb9709fedc.anchor	generated.farm.1a5bf02c5550c83f7d43221a.anchor	49528	207404	-3592	50862	210942	-2904	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	3844
content.bridge.2cce8d856a74364b14fc548b	DEVILS_ISLE	DevilsIsle	generated.farm.1991e88e53e504fb9709fedc.anchor	generated.farm.e63eebe6d2e8eb9e622a464b.anchor	49528	207404	-3592	52593	209968	-2464	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	4153
content.bridge.369600745d9929d06ef15c6a	DEVILS_ISLE	DevilsIsle	generated.farm.0d58be8322d126fd103d1799.anchor	generated.farm.43ebc61747fc037eabbc58fc.anchor	48241	206962	-3520	52149	205402	-3880	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	4224
content.bridge.6d458e6f459ed07816abc387	DEVILS_ISLE	DevilsIsle	generated.farm.f847b1b8d2b3b5b1bda757a6.anchor	generated.farm.a369af9a2363f4ba9b2c0046.anchor	48448	208626	-3552	50260	212504	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	4286
content.bridge.eac6bcdd5f5c1bedc70dd26d	DEVILS_ISLE	DevilsIsle	generated.farm.f847b1b8d2b3b5b1bda757a6.anchor	generated.farm.36715714c54c1ca62f741941.anchor	48448	208626	-3552	51413	205551	-4000	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	4296
content.bridge.6dc95a967e36ab46eebc0d7e	DEVILS_ISLE	DevilsIsle	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	generated.farm.2b62b01782e484a9d8d6e20d.anchor	45837	214210	-3752	50114	213785	-3364	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	4316
content.bridge.a2d67138f254a2f544a528a6	DEVILS_ISLE	DevilsIsle	generated.farm.5844391794232531818c2c53.anchor	generated.farm.02f3460b46ad2daccf3455d4.anchor	47276	209176	-3584	50882	211620	-3024	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	4393
content.bridge.188d293411ea81e08aa3cf41	DEVILS_ISLE	DevilsIsle	generated.farm.1991e88e53e504fb9709fedc.anchor	generated.farm.16ff11210a125a9bcc695726.anchor	49528	207404	-3592	53604	208957	-2464	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	4506
