connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.b11bbe1838a699d7cd83cf7b	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.d0f8724d210c1d8272a60fd3.anchor	generated.farm.67517b42fff71f659760bc0c.anchor	113717	18309	5984	113525	17182	6992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1525
content.bridge.a6eba4d137a979c4da7dc0f9	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.d0f8724d210c1d8272a60fd3.anchor	generated.farm.79fb02dd5bf06a305b386770.anchor	113717	18309	5984	113536	17155	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1543
content.bridge.083505a0bccec6f35a05532d	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.4c2b59d00cddc6b6d35a6d78.anchor	generated.farm.9a32fbd45b777193b3b14810.anchor	113725	18327	928	113499	17170	1944	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1557
content.bridge.19187305f08c94bd8da72285	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.a10b944a62366cf5f20fbc43.anchor	generated.farm.6f913b14ecac5fd981c4e5e9.anchor	115563	18325	928	114658	17376	1944	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1659
content.bridge.23ee2529058e48e424922d4e	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.21dd5b73d1286b655f16b3d3.anchor	generated.farm.c009026cbd1e5bf534699dd0.anchor	112930	17774	5984	114402	17854	6992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1786
content.bridge.f93832ab94051ce080a0243e	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.21dd5b73d1286b655f16b3d3.anchor	generated.farm.e2b6adc79412bda9e5aa245a.anchor	112930	17774	5984	114402	17854	6992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1786
content.bridge.1a6ba8ddd42bf13e4d34fb32	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.16542edc6c4a46e070e283bb.anchor	generated.farm.ceec90fbef6e18a424096cdf.anchor	116362	17808	928	115497	17591	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1804
content.bridge.5f5845c77b8db83d547f78ae	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.21dd5b73d1286b655f16b3d3.anchor	generated.farm.7ffe5c84d595e689e79b19d1.anchor	112930	17774	5984	114357	17162	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1852
content.bridge.0d1096894aadb98dac709d0d	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.01196fc406e6183446f2b1c4.anchor	generated.farm.ffff49da4f018b69a3289531.anchor	112925	17804	928	113892	17589	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1855
content.bridge.454b496221aa71c069ad8874	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.22894ed980b07d9ed7524684.anchor	generated.farm.ec3250071bcce17be04edec5.anchor	115926	15866	928	116405	16862	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1919
content.bridge.1def30a9666c9c2a0ced7451	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.06de56e48e26f447faba1eec.anchor	generated.farm.3588e5c8988f06d4ceca49d2.anchor	116334	14373	928	114677	14743	1944	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1979
content.bridge.f1346342fd5a64b679e9890b	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.21dd5b73d1286b655f16b3d3.anchor	generated.farm.9443fe7b41f131fadf6c2f3c.anchor	112930	17774	5984	113379	16122	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1987
content.bridge.1c4065a87f9d7bff2d7737a9	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.22894ed980b07d9ed7524684.anchor	generated.farm.f3dac0a8425b271bd215a74f.anchor	115926	15866	928	114724	15551	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2001
content.bridge.82dfc741ff854eeb163a4727	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.21dd5b73d1286b655f16b3d3.anchor	generated.farm.c021ca40e4797a812d4cd723.anchor	112930	17774	5984	114630	17463	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2001
content.bridge.155299618eba6452c4fd0680	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.29545a8470779c4c7100df8f.anchor	generated.farm.15119b73d21e29db70861bab.anchor	112948	14381	928	113369	16068	1944	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2014
