connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.29f72063ef3bbc576a6c46fa	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.654e5d244a01edb4a9da3731.anchor	generated.farm.29e0f904e6b1dcc9bad64bd5.anchor	115569	13828	5984	114880	14272	6992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1300
content.bridge.efbc7d430a04694245f7b588	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.d0f8724d210c1d8272a60fd3.anchor	generated.farm.c009026cbd1e5bf534699dd0.anchor	113717	18309	5984	114402	17854	6992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1301
content.bridge.de176da51a909f9676caead1	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.d0f8724d210c1d8272a60fd3.anchor	generated.farm.e2b6adc79412bda9e5aa245a.anchor	113717	18309	5984	114402	17854	6992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1301
content.bridge.c02740d9a49ff3b60d1895e8	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.01196fc406e6183446f2b1c4.anchor	generated.farm.9a32fbd45b777193b3b14810.anchor	112925	17804	928	113499	17170	1944	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1329
content.bridge.1ff5f1934d07551c4780a26e	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.22894ed980b07d9ed7524684.anchor	generated.farm.6d48dc991277ed445252780a.anchor	115926	15866	928	115803	14964	1944	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1365
content.bridge.4a837f646c494103ff6d218c	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.0c3a2b86325aa834f8d5d0d8.anchor	generated.farm.67517b42fff71f659760bc0c.anchor	112410	17002	5984	113525	17182	6992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1514
content.bridge.371381b65bb7db3febf8aa54	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.0c3a2b86325aa834f8d5d0d8.anchor	generated.farm.79fb02dd5bf06a305b386770.anchor	112410	17002	5984	113536	17155	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1519
content.bridge.2367a00a8ace331eb679e0c1	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.d0f8724d210c1d8272a60fd3.anchor	generated.farm.c021ca40e4797a812d4cd723.anchor	113717	18309	5984	114630	17463	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1602
content.bridge.00ddc05a9ab4d21d4a898412	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.0c3a2b86325aa834f8d5d0d8.anchor	generated.farm.d2bc674eb203ec3e045d2948.anchor	112410	17002	5984	113273	16063	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1626
content.bridge.3564245ff74a5a64f17aab03	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.22894ed980b07d9ed7524684.anchor	generated.farm.718018ba8d519cb8a9239749.anchor	115926	15866	928	114658	16066	1944	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1638
content.bridge.c29e015e9bfbfc1b1d00eb45	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.a1d013d31102ce30d0fc91cc.anchor	generated.farm.6f913b14ecac5fd981c4e5e9.anchor	113477	16850	928	114658	17376	1944	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1645
content.bridge.214ce052cd8fcf0fb8e8762d	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.0c3a2b86325aa834f8d5d0d8.anchor	generated.farm.9443fe7b41f131fadf6c2f3c.anchor	112410	17002	5984	113379	16122	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1653
content.bridge.6e5128ffce0f986746e54bf5	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.7ab80eb28ebca089ca50c741.anchor	generated.farm.7ffe5c84d595e689e79b19d1.anchor	114652	18498	5984	114357	17162	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1700
content.bridge.b01eb0312f034f96b5be136b	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.ccf6294d235e42a22c702a85.anchor	generated.farm.15119b73d21e29db70861bab.anchor	114665	16494	928	113369	16068	1944	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1701
content.bridge.51972e996f26b3e124d93d45	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.22894ed980b07d9ed7524684.anchor	generated.farm.ee7127508c6d3d4aa824832a.anchor	115926	15866	928	116180	15225	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1713
content.bridge.cc60d0559bc75873e3c15579	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.22894ed980b07d9ed7524684.anchor	generated.farm.24f120d6ef183ba4092b6220.anchor	115926	15866	928	116631	16046	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1729
content.bridge.97eeaa205e54b65c6fbe47b7	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.a10b944a62366cf5f20fbc43.anchor	generated.farm.ceec90fbef6e18a424096cdf.anchor	115563	18325	928	115497	17591	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1733
content.bridge.ba7e5e162fcd2850519b6d88	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.ee88100ca74c331deca64694.anchor	generated.farm.931ad9adfb27a552120adb4b.anchor	114648	13646	5984	115525	14771	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1747
content.bridge.0a8f9b018b6c1d0cbbfe46b6	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.a1d013d31102ce30d0fc91cc.anchor	generated.farm.ffff49da4f018b69a3289531.anchor	113477	16850	928	113892	17589	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1783
content.bridge.3677a8fb9d416f605720dbfa	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.29545a8470779c4c7100df8f.anchor	generated.farm.2fada487fac12271c0037c27.anchor	112948	14381	928	113827	14502	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1802
content.bridge.5c813d91496b12aed121db57	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.06de56e48e26f447faba1eec.anchor	generated.farm.1f7aa929a57feededa2de9de.anchor	116334	14373	928	115430	14533	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1817
content.bridge.d6d2cb38ee560013c7488ec9	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.ccf6294d235e42a22c702a85.anchor	generated.farm.f3dac0a8425b271bd215a74f.anchor	114665	16494	928	114724	15551	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1831
content.bridge.71828aa1ca05c9d78b5ed0c1	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.16542edc6c4a46e070e283bb.anchor	generated.farm.ec3250071bcce17be04edec5.anchor	116362	17808	928	116405	16862	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1832
content.bridge.3d8250e938568f90af824863	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.01196fc406e6183446f2b1c4.anchor	generated.farm.8e6a36e274c4d89be92e1b2f.anchor	112925	17804	928	113111	16856	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1842
content.bridge.69de47cd9648e1f0c92b764c	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.654e5d244a01edb4a9da3731.anchor	generated.farm.0fba33fad2c6c85804714558.anchor	115569	13828	5984	114684	15216	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1931
content.bridge.49b9752fda0ea0383380dc05	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.a1d013d31102ce30d0fc91cc.anchor	generated.farm.d0b63b05f9bc023f251bd17a.anchor	113477	16850	928	114563	16496	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1940
content.bridge.783f83e4aa7ff4aead7a7f87	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.22894ed980b07d9ed7524684.anchor	generated.farm.3588e5c8988f06d4ceca49d2.anchor	115926	15866	928	114677	14743	1944	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1964
content.bridge.8f3e9435e7d21c1559f81199	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.ee88100ca74c331deca64694.anchor	generated.farm.ef6addf07ea8a98e78d368dd.anchor	114648	13646	5984	115755	14949	6992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	1985
content.bridge.ec40b8ef485d3d6ccbd77a31	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.f472d34d58785e2d78e6b082.anchor	generated.farm.4c652ae78e260a44351f9dae.anchor	112222	16061	5984	113719	15114	6992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2039
content.bridge.76e0b3f77f22ab46b71aa817	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.f472d34d58785e2d78e6b082.anchor	generated.farm.7b2db06d73589ca0009eb1d3.anchor	112222	16061	5984	113719	15114	6992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2039
content.bridge.90855de553fff5a5b41c3ef2	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.22894ed980b07d9ed7524684.anchor	generated.farm.19b705c8733ff6a4d1aa70e5.anchor	115926	15866	928	115566	15108	2952	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2192
content.bridge.e9785dc67386833f55826985	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.22894ed980b07d9ed7524684.anchor	generated.farm.5ca2e6703bc6853ba0e330cb.anchor	115926	15866	928	115566	15108	2952	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2192
content.bridge.37ceeed5392900a27d0cefce	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.f472d34d58785e2d78e6b082.anchor	generated.farm.fc4d05b1ad121911097cf69e.anchor	112222	16061	5984	113760	14804	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2228
content.bridge.41c415a1c4413e057f04370b	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.a10b944a62366cf5f20fbc43.anchor	generated.farm.1a92ae130e1bc8689e0de0eb.anchor	115563	18325	928	114624	18491	2952	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2238
content.bridge.7e68764d00aae19c7d5f062d	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.a459320841eef2e4481f0e7c.anchor	generated.farm.f21fa626e858f6d2ac7bae98.anchor	113737	13878	928	112839	15207	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2244
content.bridge.94fd2e7eb8f380c67cba63a1	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.ee88100ca74c331deca64694.anchor	generated.farm.a0fd2dfd963165a69744cb02.anchor	114648	13646	5984	115262	14564	3960	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2306
content.bridge.afb4050700260c4a1f9de781	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.29545a8470779c4c7100df8f.anchor	generated.farm.403a97d5d0f4793379684a51.anchor	112948	14381	928	112654	16058	-640	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2315
content.bridge.b1dec0cd4b87d443aa8702a7	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.4c2b59d00cddc6b6d35a6d78.anchor	generated.farm.aee695736587eb7f9d5232fd.anchor	113725	18327	928	114483	17487	2952	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2319
content.bridge.fded27cbd0f930fb5e29f551	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.4c2b59d00cddc6b6d35a6d78.anchor	generated.farm.77324c0847de13e0481c5e7c.anchor	113725	18327	928	114478	17472	2952	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2323
content.bridge.3ec94329cc62963233123d9b	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.a1d013d31102ce30d0fc91cc.anchor	generated.farm.8ae09d0670f968dec80834b9.anchor	113477	16850	928	114360	16095	2992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2369
content.bridge.89a094a1b5b30fde4521ae6d	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.a1d013d31102ce30d0fc91cc.anchor	generated.farm.f308077bf314dea85e77333e.anchor	113477	16850	928	114360	16095	2992	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2369
content.bridge.656c07a9d0d041f673ddf566	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.d0f8724d210c1d8272a60fd3.anchor	generated.farm.3236e8990f1472c15614db02.anchor	113717	18309	5984	115584	17252	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2371
content.bridge.156b4b185c7ba95d1b1207bf	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.67666036b83d7efb25ec1ff2.anchor	generated.farm.3413c5fcc9c6f53a135987ee.anchor	115958	14775	-2120	114648	16079	-3608	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2373
content.bridge.6a814437878f1758c2021c1a	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.29545a8470779c4c7100df8f.anchor	generated.farm.385751f2260dd472c5fdd945.anchor	112948	14381	928	114244	14614	2952	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2415
content.bridge.d1855587219c3854161d796a	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.654e5d244a01edb4a9da3731.anchor	generated.farm.6a521f786f34a2c436ec4dc1.anchor	115569	13828	5984	114688	16080	5984	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2419
content.bridge.53a2ba43b1eb799b2eb80d47	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.01196fc406e6183446f2b1c4.anchor	generated.farm.448c9e186db2db4ceb90572e.anchor	112925	17804	928	113025	16454	2952	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2435
content.bridge.391c8391ad78748e57bd78ed	TOWER_OF_INSOLENCE	TowerOfInsolence	generated.farm.654e5d244a01edb4a9da3731.anchor	generated.farm.30885b273c841b3ff2e45627.anchor	115569	13828	5984	115981	16054	4976	WALK_PASSAGE	data/teleporters/town/30848.xml	COMPONENT_BOUNDARY_BRIDGE	2479
