connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.3e3072a7360349bd73f3da37	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheWitch	generated.farm.e6c98357ce039a3d5d1bf7be.anchor	generated.farm.6c9c6a21765a07d06cd6ebce.anchor	145396	81930	-5424	146471	82086	-5424	WALK_PASSAGE	dungeon/31117.xml	COMPONENT_BOUNDARY_BRIDGE	1087
content.bridge.2c14e6727082ffda9a9d0c62	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfSacrifice	generated.farm.a73f4154f15fc5bbf409624d.anchor	generated.farm.ef221442725a9c339d8699d5.anchor	-41862	213494	-5080	-41574	214736	-5080	WALK_PASSAGE	dungeon/31095.xml	COMPONENT_BOUNDARY_BRIDGE	1275
content.bridge.0f9708c65ac2a409c6725598	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheHeretic	generated.farm.f480dbf0728ab35071ff5721.anchor	generated.farm.546d3f99ff24ffb26b4b346c.anchor	-48536	-246909	-7904	-48239	-245668	-7904	WALK_PASSAGE	dungeon/31114.xml	COMPONENT_BOUNDARY_BRIDGE	1277
content.bridge.4d87b3ee78673f5dc85a7536	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfMartyrdom	generated.farm.2080129e73c88403e827ddd9.anchor	generated.farm.4ee3ec4e852d5a76105439f3.anchor	120363	137400	-4824	119774	136266	-4824	WALK_PASSAGE	dungeon/31100.xml	COMPONENT_BOUNDARY_BRIDGE	1278
content.bridge.735b096f1cab11fb4b9c64a6	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheForbiddenPath	generated.farm.0570910db17d9f20a9d86883.anchor	generated.farm.0a2b26ef7a2e17ed34fa3acf.anchor	16323	-248197	-9576	17584	-248473	-9576	WALK_PASSAGE	dungeon/31119.xml	COMPONENT_BOUNDARY_BRIDGE	1291
content.bridge.06721dbbd8e3a75a7b4e06f0	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheBranded	generated.farm.e4c1f8160d3a094af6f75562.anchor	generated.farm.0c235544b98668cf693c8816.anchor	56880	178882	-4976	55727	179484	-4976	WALK_PASSAGE	dungeon/31115.xml	COMPONENT_BOUNDARY_BRIDGE	1301
content.bridge.3e4fc451ddbbaea31711ac1b	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.1efea4bba5b81c2a561533d3.anchor	generated.farm.ff981976a7c597d287a79418.anchor	-19668	81987	-5168	-20268	80830	-5168	WALK_PASSAGE	dungeon/31098.xml	COMPONENT_BOUNDARY_BRIDGE	1304
content.bridge.227ada2738d24b6779738172	SSQ_CATACOMBS_NECROPOLIS	CatacombOfTheBranded	generated.farm.4c82aa9092c063826bda32ac.anchor	generated.farm.4babb777e37a9765fa10ea31.anchor	49459	170302	-4976	50065	171456	-4976	WALK_PASSAGE	dungeon/31115.xml	COMPONENT_BOUNDARY_BRIDGE	1304
content.bridge.6f7547309a5de241b4b975d7	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePilgrims	generated.farm.57959750134e973f8d5848e8.anchor	generated.farm.9c4a68ea206f4977b1871da8.anchor	45245	120646	-5408	46406	120047	-5408	WALK_PASSAGE	dungeon/31096.xml	COMPONENT_BOUNDARY_BRIDGE	1307
content.bridge.5519ca306e586f1c0a5e5e67	SSQ_CATACOMBS_NECROPOLIS	NecropolisOfThePatriots	generated.farm.fc3bbc4eeb4e29c0d2d65833.anchor	generated.farm.8e1ca3afe95a535a3b94ef76.anchor	-14416	79585	-5168	-15699	79090	-5168	WALK_PASSAGE	dungeon/31098.xml	COMPONENT_BOUNDARY_BRIDGE	1376
