connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.1e035044798e8bbeee1fc3a7	DEVILS_ISLE	DevilsIsle	generated.farm.0c3d5b9b9615274b1783c86a.anchor	generated.farm.97b1b84919a2b242be257b4b.anchor	43854	216418	-3904	43852	215115	-3904	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1304
content.bridge.7b4c17793f3da32f841ed7ff	DEVILS_ISLE	DevilsIsle	generated.farm.88a99d2166a845e449a21e58.anchor	generated.farm.94518b187e35bdf69bc512f8.anchor	43593	210299	-3712	42206	210434	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1394
content.bridge.173f0eaf3409a13c89df093a	DEVILS_ISLE	DevilsIsle	generated.farm.88a99d2166a845e449a21e58.anchor	generated.farm.f2bab688353fa77725ffe3cd.anchor	43593	210299	-3712	42715	211504	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1491
content.bridge.6c9504d9dfec6b7bc797b798	DEVILS_ISLE	DevilsIsle	generated.farm.1168bd89e8693814315a56d2.anchor	generated.farm.f684983fdb6a1ba7d13241fb.anchor	46777	215933	-3752	48277	216069	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1516
content.bridge.5b1dbd1e1ce16c3c9e6df625	DEVILS_ISLE	DevilsIsle	generated.farm.6f7f1765f89ae95fe51f2796.anchor	generated.farm.a3f66dacb508d794811a19c0.anchor	45373	217816	-3952	43856	217725	-3904	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1521
content.bridge.7fb9108f5dc5af951f50afe6	DEVILS_ISLE	DevilsIsle	generated.farm.fa92c35d572b5318b07c7af1.anchor	generated.farm.e10f1a2e01f362b2d97892f6.anchor	45875	211773	-3640	44231	212510	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1804
content.bridge.1fec8a66c1a0ba2c7e159aa7	DEVILS_ISLE	DevilsIsle	generated.farm.6f7f1765f89ae95fe51f2796.anchor	generated.farm.69828cd3aecca42272b95365.anchor	45373	217816	-3952	43611	218592	-3824	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	1930
content.bridge.f5870c0c1fa4e4c5166f9d46	DEVILS_ISLE	DevilsIsle	generated.farm.32030ead7ab63c0f3ff5d307.anchor	generated.farm.32ffd656856492185c94d6c7.anchor	45666	212569	-3752	47437	211609	-3592	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2021
content.bridge.a689687ef626cb04783bae45	DEVILS_ISLE	DevilsIsle	generated.farm.fa92c35d572b5318b07c7af1.anchor	generated.farm.a32f22aea8b15cc2eeb525c5.anchor	45875	211773	-3640	45799	209611	-3592	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2164
content.bridge.07e05a5014295425a74561a4	DEVILS_ISLE	DevilsIsle	generated.farm.b518232112aaf0c6a53e36cf.anchor	generated.farm.f6b78cd1050f37ba9023d939.anchor	46743	217545	-3752	48909	217325	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2184
content.bridge.af1e6ab3765a90cf26b926af	DEVILS_ISLE	DevilsIsle	generated.farm.b30369f621b577fce042a3e8.anchor	generated.farm.7428ed8d09596a3467e9da7f.anchor	45797	213402	-3752	47964	213774	-3424	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2224
content.bridge.0c5647b4bbfab8d1a6639288	DEVILS_ISLE	DevilsIsle	generated.farm.bea70c8b55217f2d3a4c2703.anchor	generated.farm.26cdc2a0529f8dbd600d5562.anchor	50843	206598	-4000	50127	208268	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2232
content.bridge.2ca9460b82acdeb13a27bb68	DEVILS_ISLE	DevilsIsle	generated.farm.0c3d5b9b9615274b1783c86a.anchor	generated.farm.2a5ab13cb674a6200d5ff19c.anchor	43854	216418	-3904	43156	214305	-3688	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2236
content.bridge.f51f022d06ec033187126592	DEVILS_ISLE	DevilsIsle	generated.farm.32030ead7ab63c0f3ff5d307.anchor	generated.farm.93d3857fae924cae1a747693.anchor	45666	212569	-3752	47894	212506	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2266
content.bridge.42c54d39e63e53d3d1241cb4	DEVILS_ISLE	DevilsIsle	generated.farm.32030ead7ab63c0f3ff5d307.anchor	generated.farm.0cfb8358fd4e4c4b3fd43e1f.anchor	45666	212569	-3752	43614	213590	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2293
content.bridge.9245223ebcf525d22d2880b5	DEVILS_ISLE	DevilsIsle	generated.farm.6f7f1765f89ae95fe51f2796.anchor	generated.farm.e74dd9a156141e260fb4b89f.anchor	45373	217816	-3952	43360	219055	-3904	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2365
content.bridge.4cbd49da987b48d14595ee87	DEVILS_ISLE	DevilsIsle	generated.farm.f847b1b8d2b3b5b1bda757a6.anchor	generated.farm.727636f611ea22b87fae9606.anchor	48448	208626	-3552	49816	210366	-2704	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2371
content.bridge.15385eca4c1a2940c33db87d	DEVILS_ISLE	DevilsIsle	generated.farm.88a99d2166a845e449a21e58.anchor	generated.farm.c21df20b630eacb47dd381e4.anchor	43593	210299	-3712	43274	212660	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2383
content.bridge.da1960a7eaa663c4b9961c80	DEVILS_ISLE	DevilsIsle	generated.farm.b518232112aaf0c6a53e36cf.anchor	generated.farm.249a7831febb71267b349c4a.anchor	46743	217545	-3752	48903	218874	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2542
content.bridge.5ce1bfa0ac012d6e8aacc36f	DEVILS_ISLE	DevilsIsle	generated.farm.88a99d2166a845e449a21e58.anchor	generated.farm.6b786e1c0dd0685449ed5efc.anchor	43593	210299	-3712	42152	212508	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2638
content.bridge.1a4ebf24ed852000b4c197f0	DEVILS_ISLE	DevilsIsle	generated.farm.6f7f1765f89ae95fe51f2796.anchor	generated.farm.dbb270207b4530672de64be5.anchor	45373	217816	-3952	45055	220422	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2651
content.bridge.17554041fbdb0d97e52d7628	DEVILS_ISLE	DevilsIsle	generated.farm.1168bd89e8693814315a56d2.anchor	generated.farm.cc17488fb251d241e69c50fa.anchor	46777	215933	-3752	49468	215909	-3584	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2697
content.bridge.0a6e6274f4bb46ae153bc9fc	DEVILS_ISLE	DevilsIsle	generated.farm.1168bd89e8693814315a56d2.anchor	generated.farm.ff510820d435e13ea81ec3ca.anchor	46777	215933	-3752	49086	214498	-3504	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2730
content.bridge.9005bee860fa1a3bc2eb91b6	DEVILS_ISLE	DevilsIsle	generated.farm.0c3d5b9b9615274b1783c86a.anchor	generated.farm.f5fe8b6b1af5e3a4b087be25.anchor	43854	216418	-3904	42161	214194	-3712	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2802
content.bridge.1b6b188353dc9287ea05de6e	DEVILS_ISLE	DevilsIsle	generated.farm.7fe0706d470228a627209868.anchor	generated.farm.0f93cd0ce1e5c8bef14dcca9.anchor	46584	210594	-3592	49081	211948	-3344	WALK_PASSAGE	data/teleporters/town/30080.xml	COMPONENT_BOUNDARY_BRIDGE	2852
