connector_id	family	source_family	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	entrance_semantic	entrance_owner	selection	straight_distance
content.bridge.406a8426e6b7dc9d3a5197db	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.e1f713cd1471a176f5fb632d.anchor	181429	-78686	-2728	180820	-81018	-4672	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	3097
content.bridge.ba8d9f2ee0b2d3e6c966f9b5	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.72007cc387f17e963e4fcf2c.anchor	181429	-78686	-2728	180488	-75315	-2728	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	3500
content.bridge.4893c97f97a2c8b7e0f6c0bf	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.7404957fd9f2ac9aa8910274.anchor	181429	-78686	-2728	177962	-78188	-3376	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	3563
content.bridge.17a624226b3c517546f897f1	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.65f2c33fbfea3c51738dfccd.anchor	181429	-78686	-2728	183670	-78108	-5960	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	3976
content.bridge.6eebcece0707e9e5bdb07371	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.6b6f6c2545639fb2f48a1515.anchor	181429	-78686	-2728	183665	-80987	-5320	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	4125
content.bridge.bf36281a14aa7e083bf02037	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.d0acb54fb45f64c750753b3f.anchor	181429	-78686	-2728	177960	-81043	-4024	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	4390
content.bridge.cefd37348c1aae4313def136	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.33630bee515c5257b2db0fe8.anchor	181429	-78686	-2728	177900	-75318	-2728	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	4879
content.bridge.306e6651668231df42ce1133	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.6291986d89ade1f56ea17160.anchor	181429	-78686	-2728	180620	-82324	-6592	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	5369
content.bridge.eb545826f57e4c21bcca4c21	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.c33b905ac0194e9ae4520c61.anchor	181429	-78686	-2728	181064	-83400	-6592	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	6107
content.bridge.d58124afadd77a64c3af3948	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.eb19b9fba767b54ef29e9070.anchor	181429	-78686	-2728	175073	-78218	-2728	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	6374
content.bridge.e8685914e55e4b5d802698d3	IMPERIAL_TOMB	ImperialTomb	generated.farm.0ac141f2d795f5695b18d40a.anchor	generated.farm.4f0b1780f352370bcdae7327.anchor	181429	-78686	-2728	186549	-78098	-6608	WALK_PASSAGE	data/teleporters/town/31275.xml	COMPONENT_BOUNDARY_BRIDGE	6451
