connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.b73a8b7db95140fdf2fafeb3	VALID_PATH	4763	27	224	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5b8dee660ab50ad40d4c45ed	VALID_PATH	4753	25	222	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.43b1b986925f6d496daa72b3	VALID_PATH	4801	27	226	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.66d32ca1eee180f2ea50a31b	VALID_PATH	4773	27	226	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.ea669bc8b738d75d448a2d75	VALID_PATH	4771	25	226	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.df0c2e3f630b440b25838d84	NO_PATH_WITHIN_BUFFER	0	0	226	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.ac09d0e6f7a37f0e9bab635e	NO_PATH_WITHIN_BUFFER	0	0	282	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.51b08df0a0cd33c0e2a99c0e	VALID_DIRECT	1745	1	282	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.576d7c9e7e3a2223324356b8	NO_PATH_WITHIN_BUFFER	0	0	244	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3b6580be0d7897804a53c4aa	VALID_PATH	2583	17	258	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.958116970e5636e0197d3058	VALID_PATH	2641	13	260	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.30e4a6cd733a1fe08117c78e	VALID_PATH	2621	17	260	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.70b01af1fc934a3d333a9c3b	VALID_PATH	2642	13	262	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a9f454ace3e4b53a6184a76e	NO_PATH_WITHIN_BUFFER	0	0	332	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8d1a03c87e93397796767ab2	VALID_PATH	2838	13	322	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3b5533a935c02560ff9e72e0	VALID_DIRECT	2198	1	338	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.20a9faa84e1b9fb4d06996c5	VALID_DIRECT	2213	1	340	500	0	0	[]	[]	STATIC_XML_CLEAR
