connector_id	from_x	from_y	from_z	from_instance	to_x	to_y	to_z	to_instance
content.bridge.9fde98fefeeb078cd70dcc34	49528	207404	-3592	0	50127	208268	-2704	0
content.bridge.f005789aec07019c7a6984da	47276	209176	-3584	0	45799	209611	-3592	0
content.bridge.cc8832c6edd3b7f20db85550	47276	209176	-3584	0	46584	210594	-3592	0
content.bridge.08209eee58d0ca0e33da143d	50035	208692	-3728	0	50083	210401	-3728	0
content.bridge.e52dc597f0fb02ee22f31d5f	50843	206598	-4000	0	52149	205402	-3880	0
content.bridge.af30e979accbd6b102c0a9de	50035	208692	-3728	0	50879	209960	-2704	0
content.bridge.299b9aa3fca884ef045b8442	50035	208692	-3728	0	49816	210366	-2704	0
content.bridge.2b76b98acf74c440e7888a0a	50035	208692	-3728	0	51604	209960	-2608	0
content.bridge.38b34e30a636d22822ae585b	47276	209176	-3584	0	47437	211609	-3592	0
content.bridge.c93332a1e401c3143dde3fc1	50035	208692	-3728	0	50862	210942	-2904	0
content.bridge.a03a494b0b0102c947b31124	50035	208692	-3728	0	52226	208922	-2464	0
content.bridge.55d080171d59e55e8400c205	49528	207404	-3592	0	51413	205551	-4000	0
content.bridge.ecd9c24c3a83f76250a978c5	50843	206598	-4000	0	53773	206732	-3720	0
content.bridge.5cb8f4dae57aa8c418c77266	47276	209176	-3584	0	45875	211773	-3640	0
content.bridge.022b39c01ff1e3579d91e568	50035	208692	-3728	0	49849	211615	-3224	0
content.bridge.8968a40cba943b240191eeba	50035	208692	-3728	0	52593	209968	-2464	0
content.bridge.b8bfd3ab15a11a811d6f85db	50035	208692	-3728	0	50882	211620	-3024	0
content.bridge.b66c556951aaae700fbf0787	50035	208692	-3728	0	51929	211263	-3024	0
content.bridge.09af8afb00317189b672c1bf	47276	209176	-3584	0	49081	211948	-3344	0
content.bridge.1e5bf29024eb43fe861d49dd	47276	209176	-3584	0	47894	212506	-3344	0
content.bridge.5dfbc487a157ecfcd0973260	50035	208692	-3728	0	52220	210994	-2464	0
content.bridge.fa385a810d40b3643fb51ae0	45728	207494	-3696	0	43593	210299	-3712	0
content.bridge.795a7648bb32d624d2f38b21	47276	209176	-3584	0	45666	212569	-3752	0
content.bridge.3fb31168972a548df324e0e3	50035	208692	-3728	0	53604	208957	-2464	0
content.bridge.1de64a9f40307c4dcebe2165	50035	208692	-3728	0	50260	212504	-3344	0
content.bridge.1f529889c7b2dd826a60e224	50035	208692	-3728	0	52379	212080	-3344	0
content.bridge.c2d63beaac8fb9e8eeee537c	50035	208692	-3728	0	51592	212516	-3344	0
content.bridge.9742b6a6102a16b5721c8c90	50035	208692	-3728	0	53842	209964	-2464	0
content.bridge.dc39b70871602db37df724e6	50035	208692	-3728	0	53489	210757	-2456	0
content.bridge.727e03a17138973b800c03cc	47276	209176	-3584	0	45797	213402	-3752	0
content.bridge.dda0f96834c26eafb1c96ebd	47276	209176	-3584	0	44231	212510	-3712	0
content.bridge.cc2a69b5319e9585b28f576c	47276	209176	-3584	0	49082	213336	-3424	0
content.bridge.6b7133b15333a76375a210d0	45728	207494	-3696	0	42206	210434	-3712	0
content.bridge.d59bf666a844cefdbb961bdb	47276	209176	-3584	0	47964	213774	-3424	0
content.bridge.7d457560f7685423240759f9	45728	207494	-3696	0	42715	211504	-3712	0
content.bridge.619bec438814e8228d6411db	50035	208692	-3728	0	50114	213785	-3364	0
content.bridge.1a48f97e1ef6b67a12b580d0	47276	209176	-3584	0	45837	214210	-3752	0
content.bridge.559f4bf97c6825d6605dc7b5	47276	209176	-3584	0	49082	214093	-3424	0
content.bridge.897689d72e6de80537fe9b42	47276	209176	-3584	0	43274	212660	-3712	0
content.bridge.75aabfd748b82e98468b83de	50035	208692	-3728	0	55049	209949	-2464	0
content.bridge.a7a35cc67c0ffbd018381ab4	50035	208692	-3728	0	55042	210544	-2464	0
content.bridge.8428c13adb060ea13fb8de71	47276	209176	-3584	0	49086	214498	-3504	0
content.bridge.14a7e737eefb45e549ad9e1e	47276	209176	-3584	0	43614	213590	-3712	0
content.bridge.5ed9acdea0ad60a52e5dbab8	50035	208692	-3728	0	55005	211856	-3880	0
content.bridge.0c624f9a0ef3ad2aff11b1f2	50035	208692	-3728	0	54982	211998	-3880	0
content.bridge.5e322ec2b519d8b715ea4873	47276	209176	-3584	0	42152	212508	-3712	0
content.bridge.644107241a8778628e5487f0	50035	208692	-3728	0	52518	214410	-4216	0
content.bridge.93fce8dffd8fc1710560c850	50035	208692	-3728	0	51773	214789	-4004	0
content.bridge.b3a2d79c910ce33659a89be0	50035	208692	-3728	0	51281	215080	-3744	0
content.bridge.5e0e0f7b5857f6d6cfbace77	47276	209176	-3584	0	43156	214305	-3688	0
content.bridge.b69510f2ef24a2babc30ba83	47276	209176	-3584	0	45315	215591	-3904	0
content.bridge.dcf7033b43e6c9842d93ff85	47276	209176	-3584	0	46777	215933	-3752	0
content.bridge.e68dd9dd6298b1029ad03c70	50035	208692	-3728	0	52214	215156	-3336	0
content.bridge.aa20860076daa4e6a0dd7b6f	47276	209176	-3584	0	43852	215115	-3904	0
content.bridge.403b656e56ddd344b19602ae	47276	209176	-3584	0	48277	216069	-3584	0
content.bridge.4763846f71670f140452eb65	47276	209176	-3584	0	49468	215909	-3584	0
content.bridge.95f55b49ead658570a33685c	47276	209176	-3584	0	42161	214194	-3712	0
content.bridge.875d25b060247dadca7d4548	47276	209176	-3584	0	45282	216235	-3904	0
content.bridge.e92b71e40f30b124a0c19988	50035	208692	-3728	0	55163	213986	-4216	0
content.bridge.ded2c2534ded01ac93e66041	50035	208692	-3728	0	53438	215871	-4056	0
content.bridge.70426c1251dbaf6a837a37eb	47276	209176	-3584	0	43854	216418	-3904	0
content.bridge.723ca9052d16062db74e7eda	47276	209176	-3584	0	45333	217147	-3920	0
content.bridge.986f10c976c86e89bf554177	50035	208692	-3728	0	55166	215094	-4216	0
content.bridge.3dedb02a9e80344c38569eb4	47276	209176	-3584	0	48909	217325	-3584	0
content.bridge.9b5d8d29075110e843598903	47276	209176	-3584	0	46743	217545	-3752	0
content.bridge.52bb64671f1a33c480569b06	50035	208692	-3728	0	52220	217250	-3336	0
content.bridge.35cfff00899a7be8ebc57d1d	47276	209176	-3584	0	45373	217816	-3952	0
content.bridge.25f7c23107dbe9110ec6d5a6	50035	208692	-3728	0	55101	216166	-4056	0
content.bridge.42816aee3466c102d4b96411	47276	209176	-3584	0	43856	217725	-3904	0
content.bridge.db74b1bb991e93f527f9cfdf	47276	209176	-3584	0	48903	218874	-3584	0
content.bridge.9c87871dd745c09efb317b36	47276	209176	-3584	0	43611	218592	-3824	0
content.bridge.e0072f4bc7a215c51514a93c	47276	209176	-3584	0	43360	219055	-3904	0
content.bridge.7508086aa369a10ccd0717ae	47276	209176	-3584	0	48317	219987	-3584	0
content.bridge.b934371421a87d0f7ee11d46	47276	209176	-3584	0	49441	220257	-3584	0
content.bridge.8f96365432b54809709765d4	47276	209176	-3584	0	46625	220505	-3584	0
content.bridge.5e1beae1f90ed3025d7f231c	47276	209176	-3584	0	45055	220422	-3584	0
content.bridge.ed6081f76ec74d04b837fe8d	47276	209176	-3584	0	48233	220896	-3584	0
