connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.49c1301000394eb4cbb61e38	NO_PATH_WITHIN_BUFFER	0	0	210	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.72585252e39ee7fc8c1535f9	VALID_PATH	1746	7	238	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.53383b755a31d006a197ebd1	NO_PATH_WITHIN_BUFFER	0	0	206	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.44220cc508c09b2ab13605ad	VALID_PATH	2320	11	262	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9942112e1b10e1ecae15316c	NO_PATH_WITHIN_BUFFER	0	0	284	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1e4090c7d0bd33567888e45f	NO_PATH_WITHIN_BUFFER	0	0	290	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4624626c0a578d6407e4f578	VALID_PATH	2595	17	246	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1db0bf2d39964b6989dbaab0	NO_PATH_WITHIN_BUFFER	0	0	332	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2f4fb394a0873e7d07681ac7	NO_PATH_WITHIN_BUFFER	0	0	332	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f571e200b2afe05d7d5b59f0	NO_PATH_WITHIN_BUFFER	0	0	332	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.df079746bdd74a2354589ed2	VALID_PATH	3827	19	344	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7034d9f04b6a1670ff91f8b7	VALID_PATH	2654	9	334	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5b3cd10eed4cbcc81a93062a	VALID_DIRECT	2378	1	362	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.87b9ef646a7c2cc0f7b27c36	VALID_PATH	3232	17	340	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.42ce856c3503f5f7fe85212f	NO_PATH_WITHIN_BUFFER	0	0	338	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.83ae7fe4e170a55b9995ccab	NO_PATH_WITHIN_BUFFER	0	0	342	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.639990465fee282c94c89f73	NO_PATH_WITHIN_BUFFER	0	0	346	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.caad4e393a2b8cbcea86916d	NO_PATH_WITHIN_BUFFER	0	0	346	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.559d5723b9745f553b70249c	VALID_PATH	3271	15	378	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.46cfa95ca8d996f0ae826568	VALID_PATH	7150	33	304	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.676122ba751f41a04354fc20	VALID_PATH	3038	11	412	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.d2d41b27511af2369d3e8516	VALID_PATH	3066	11	414	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.584380be964f4263f074454b	VALID_PATH	3063	9	414	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2f36b7ef1f2a409baf87f789	NO_PATH_WITHIN_BUFFER	0	0	418	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3234f787123de4dd4c4241f6	VALID_PATH	3347	9	408	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3d7bbd16addb873225da7b2a	VALID_PATH	3853	21	376	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.203a43d3fba776d1ce00810c	VALID_PATH	3736	11	440	500	0	0	[]	[]	STATIC_XML_CLEAR
