connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.406a8426e6b7dc9d3a5197db	NO_PATH_WITHIN_BUFFER	0	0	356	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.ba8d9f2ee0b2d3e6c966f9b5	VALID_PATH	4018	9	484	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4893c97f97a2c8b7e0f6c0bf	NO_PATH_WITHIN_BUFFER	0	0	498	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.17a624226b3c517546f897f1	NO_PATH_WITHIN_BUFFER	0	0	344	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6eebcece0707e9e5bdb07371	NO_PATH_WITHIN_BUFFER	0	0	352	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.bf36281a14aa7e083bf02037	NO_PATH_WITHIN_BUFFER	0	0	498	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cefd37348c1aae4313def136	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	506	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.306e6651668231df42ce1133	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	520	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.eb545826f57e4c21bcca4c21	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	654	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.d58124afadd77a64c3af3948	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	858	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e8685914e55e4b5d802698d3	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	704	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a36aca6ea51bb13fe0dd6d12	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	704	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.42b92aa077508ae0bcf1d158	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	712	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.26f6e31b08cdc4c3d0db15e3	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	856	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9f50ac40af26c56aa5852ea4	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	860	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.ba6dd96309c8abbfbdd781b3	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	710	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8cea9e3707efb7344a25c7aa	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1066	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.aecc4fedd2658292f5b6c06a	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1066	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9ff511bab05ede6aa5aa4865	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1064	500	0	0	[]	[]	STATIC_XML_CLEAR
