connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.df1dc00202e7450498e1b6d1	NO_PATH_WITHIN_BUFFER	0	0	208	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5534571ff8209a7ce2559eed	NO_PATH_WITHIN_BUFFER	0	0	210	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1fc3884f958c3a538f456473	VALID_PATH	2637	13	260	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e07b82c322e9c330c7429d3c	NO_PATH_WITHIN_BUFFER	0	0	386	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2a6b5ae2e061a4542c9f542b	VALID_PATH	3012	11	410	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.d0c03674d6fd651f51b06b6f	VALID_PATH	3052	11	412	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.19d3d6362949df861abf15ae	VALID_PATH	3382	9	410	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.58b7b2075beed9566668bad4	VALID_PATH	3741	11	438	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.06947db77ff9eb775ae97c83	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	606	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1b619140005e7fe382182c3a	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	696	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.19c497d2088138704fb317a7	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	772	500	0	0	[]	[]	STATIC_XML_CLEAR
