connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.3e3072a7360349bd73f3da37	NO_PATH_WITHIN_BUFFER	0	0	198	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2c14e6727082ffda9a9d0c62	VALID_PATH	3753	15	220	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0f9708c65ac2a409c6725598	VALID_PATH	3766	13	218	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4d87b3ee78673f5dc85a7536	NO_PATH_WITHIN_BUFFER	0	0	206	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.735b096f1cab11fb4b9c64a6	VALID_PATH	3755	13	222	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.06721dbbd8e3a75a7b4e06f0	NO_PATH_WITHIN_BUFFER	0	0	210	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3e4fc451ddbbaea31711ac1b	NO_PATH_WITHIN_BUFFER	0	0	210	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.227ada2738d24b6779738172	NO_PATH_WITHIN_BUFFER	0	0	210	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6f7547309a5de241b4b975d7	NO_PATH_WITHIN_BUFFER	0	0	210	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5519ca306e586f1c0a5e5e67	VALID_PATH	4772	27	226	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.11e4e2737e1a7dc1e342844d	NO_PATH_WITHIN_BUFFER	0	0	216	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3ba4ff294cf527529fc7a468	NO_PATH_WITHIN_BUFFER	0	0	206	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3eadbaade99c6df78b404ae3	NO_PATH_WITHIN_BUFFER	0	0	208	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.34cf7c9b869076870d60e15c	VALID_DIRECT	1707	1	276	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a07a9ec79b49ab250091c4dd	VALID_DIRECT	1741	1	282	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2a312b0ca29073c0dc0e1fa1	VALID_DIRECT	1781	1	286	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c90a27e0fbb9db5505eb3b85	NO_PATH_WITHIN_BUFFER	0	0	286	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2704446eade2fbc9150f8fce	VALID_PATH	4857	13	238	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.17389af7f1ff930d5845f495	VALID_PATH	2620	17	260	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.07c3a8c8f87e25d51bf00477	NO_PATH_WITHIN_BUFFER	0	0	236	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.75721b862af2b37fa843f7fc	VALID_PATH	2399	13	262	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.939e60773d8bf88695391fbb	NO_PATH_WITHIN_BUFFER	0	0	246	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.000e0e053699ac2224581447	NO_PATH_WITHIN_BUFFER	0	0	334	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.ba1ee72012a7db4f122f60e8	VALID_PATH	3070	21	292	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.90f61dc37efc1858837055bc	VALID_PATH	3034	21	292	500	0	0	[]	[]	STATIC_XML_CLEAR
