connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.60c06c4b3def8774cbba7683	NO_PATH_WITHIN_BUFFER	0	0	274	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.24b6644179cb44dd72299caa	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	254	500	1	0	[21240002]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.5f1ae47e4b1cced5a19ba28b	NO_PATH_WITHIN_BUFFER	0	0	256	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a32fc10f292919820895f6a8	NO_PATH_WITHIN_BUFFER	0	0	322	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.27eaa34ce900352cab0877e3	NO_PATH_WITHIN_BUFFER	0	0	348	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.52a9350b7e8c324c90977e00	NO_PATH_WITHIN_BUFFER	0	0	324	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.218668f0e94fbdb8149d4652	PATH_SEGMENT_BLOCKED	0	0	434	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.933be6c39b3ddac8e2e26af2	NO_PATH_WITHIN_BUFFER	0	0	434	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0ef76ec055ae8c6ff2f81ca1	NO_PATH_WITHIN_BUFFER	0	0	390	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7c564b81b59bd8ab57558ae8	NO_PATH_WITHIN_BUFFER	0	0	420	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3ef4304938a216ed798e15ee	NO_PATH_WITHIN_BUFFER	0	0	468	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4fd952ef665625f8cde23ad6	NO_PATH_WITHIN_BUFFER	0	0	470	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2ae6d35b1f12ffe47e2c1829	NO_PATH_WITHIN_BUFFER	0	0	490	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a4d8d1b4e7db2805b7a1f667	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	506	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8e439f5ef6f41d08fc5b6dee	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	514	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7fed41f2bf4a21df565c938c	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	524	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.631cade8fec05040bb40272e	NO_PATH_WITHIN_BUFFER	0	0	490	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e6736a4d6d5e3a15c4e8a291	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	560	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0db2a4f95e9e7ebefdd2cdf6	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	586	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6c3d544663e126c40be8d025	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	598	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8cbe117690e6f3385eeab13b	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	592	500	0	0	[]	[]	STATIC_XML_CLEAR
