connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.610a7446f3c5a5ece68892ea	NO_PATH_WITHIN_BUFFER	0	0	206	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0754e721d38a8c475c881ab3	NO_PATH_WITHIN_BUFFER	0	0	224	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.db593ab73f182005438fda50	NO_PATH_WITHIN_BUFFER	0	0	208	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.dac6b2a81c06ff64d29701c1	VALID_PATH	2372	13	262	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.bb7addb11ef05b371e1ee1e0	VALID_PATH	2509	11	346	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.123496a87d2ea584407fdad0	NO_PATH_WITHIN_BUFFER	0	0	366	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.709b9e97b72b55ddee8484b8	VALID_PATH	3237	17	342	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.78f2e93c233a616838757026	VALID_PATH	3285	15	424	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.ec2700aaf7fde3cea60600a1	VALID_PATH	3576	11	480	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f6466e04da2d2d93d2ced063	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	560	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.71dce9c60da87917805b87f7	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	560	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7e4411d4bc7728ba787c769c	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	600	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6e63b36029d0531ef1e44861	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	650	500	0	0	[]	[]	STATIC_XML_CLEAR
