connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.1e035044798e8bbeee1fc3a7	VALID_PATH	1857	9	228	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7b4c17793f3da32f841ed7ff	VALID_PATH	1620	11	238	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.173f0eaf3409a13c89df093a	VALID_PATH	2808	39	216	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6c9504d9dfec6b7bc797b798	NO_PATH_WITHIN_BUFFER	0	0	252	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5b1dbd1e1ce16c3c9e6df625	VALID_PATH	1735	9	252	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7fb9108f5dc5af951f50afe6	NO_PATH_WITHIN_BUFFER	0	0	270	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1fec8a66c1a0ba2c7e159aa7	VALID_PATH	2364	19	284	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f5870c0c1fa4e4c5166f9d46	PATH_SEGMENT_BLOCKED	0	0	284	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a689687ef626cb04783bae45	PATH_SEGMENT_BLOCKED	0	0	334	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.07e05a5014295425a74561a4	NO_PATH_WITHIN_BUFFER	0	0	334	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.af1e6ab3765a90cf26b926af	NO_PATH_WITHIN_BUFFER	0	0	334	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0c5647b4bbfab8d1a6639288	NO_PATH_WITHIN_BUFFER	0	0	272	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2ca9460b82acdeb13a27bb68	NO_PATH_WITHIN_BUFFER	0	0	328	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f51f022d06ec033187126592	NO_PATH_WITHIN_BUFFER	0	0	342	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.42c54d39e63e53d3d1241cb4	NO_PATH_WITHIN_BUFFER	0	0	322	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9245223ebcf525d22d2880b5	VALID_PATH	2993	33	314	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4cbd49da987b48d14595ee87	NO_PATH_WITHIN_BUFFER	0	0	280	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.15385eca4c1a2940c33db87d	VALID_PATH	4326	61	360	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.da1960a7eaa663c4b9961c80	NO_PATH_WITHIN_BUFFER	0	0	334	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5ce1bfa0ac012d6e8aacc36f	NO_PATH_WITHIN_BUFFER	0	0	340	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1a4ebf24ed852000b4c197f0	VALID_PATH	3088	47	390	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.17554041fbdb0d97e52d7628	NO_PATH_WITHIN_BUFFER	0	0	400	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0a6e6274f4bb46ae153bc9fc	NO_PATH_WITHIN_BUFFER	0	0	352	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9005bee860fa1a3bc2eb91b6	NO_PATH_WITHIN_BUFFER	0	0	342	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1b6b188353dc9287ea05de6e	NO_PATH_WITHIN_BUFFER	0	0	376	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.acfa40653eb63a8af183c884	NO_PATH_WITHIN_BUFFER	0	0	366	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f419af09b9fd1988f6f6ff95	NO_PATH_WITHIN_BUFFER	0	0	370	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.49e197ddb78483c3c7821e85	VALID_PATH	3680	43	434	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c7bde3ca4b8d8d45be9edf05	NO_PATH_WITHIN_BUFFER	0	0	352	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cfbfd57acd2468685a387805	NO_PATH_WITHIN_BUFFER	0	0	354	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.78e9a83231a2fec904a51780	NO_PATH_WITHIN_BUFFER	0	0	474	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3a96ed2b64b05823157ce7c7	NO_PATH_WITHIN_BUFFER	0	0	436	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.18c031c0978ba1543b4117f8	NO_PATH_WITHIN_BUFFER	0	0	364	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4ffa36fefefe97584edacf61	NO_PATH_WITHIN_BUFFER	0	0	384	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f402b19f6ed5490eafc0bf14	NO_PATH_WITHIN_BUFFER	0	0	460	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.554307c1871ef620e2c30ecc	VALID_PATH	5175	83	484	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.03860c034f159cb58a2f9153	NO_PATH_WITHIN_BUFFER	0	0	404	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.52ee80e6dee549b7edc81206	NO_PATH_WITHIN_BUFFER	0	0	438	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.92b5dd1d7724ad1acdfceab0	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	476	500	1	0	[21240004]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.2f1fc526ec2effff91e3a54a	NO_PATH_WITHIN_BUFFER	0	0	482	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cfe2f33a90bdc1e4e8d78054	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	504	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.80cd71ed91f517f6b8458d07	NO_PATH_WITHIN_BUFFER	0	0	486	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.558fc1a7b183a59cadaf1ce3	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	524	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.68e48f8bdd92fabafbdace02	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	594	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.42f128ba43c7616df3336fa0	NO_PATH_WITHIN_BUFFER	0	0	498	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.d912a5ae3990e20a02531001	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	628	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c6a13a9b08a529c719094423	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	534	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.847c44d564e7b7d37c944606	NO_PATH_WITHIN_BUFFER	0	0	484	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e1e423842213a3d098cf535e	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	550	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.10eba7879847345da81cddd4	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	688	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0a1c6850a2e2bd25d5986a6c	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	584	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.280e7e1acffddb26f4c85aa5	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	554	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.85ff4099e944f58982cb16ef	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	748	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f98d26465afeecaee196c723	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	744	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.98898af89a59a28bf0ac8d90	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	590	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0bf3f2642587e2f5fe852105	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	782	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.79bbb705caf4057a54903d23	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	590	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8ddc63dbbd7a6ade14efd38f	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	896	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a6bdc01fd0def9fd6607d8a4	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	722	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.489694af24454b77b746c1a5	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	738	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5af5b4b06d68638e24e77b0f	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	1104	500	0	0	[]	[]	STATIC_XML_CLEAR
