connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.9fde98fefeeb078cd70dcc34	NO_PATH_WITHIN_BUFFER	0	0	172	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f005789aec07019c7a6984da	PATH_SEGMENT_BLOCKED	0	0	248	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cc8832c6edd3b7f20db85550	VALID_PATH	1948	19	242	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.08209eee58d0ca0e33da143d	VALID_PATH	2326	19	278	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e52dc597f0fb02ee22f31d5f	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	228	500	1	0	[21240004]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.af30e979accbd6b102c0a9de	NO_PATH_WITHIN_BUFFER	0	0	222	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.299b9aa3fca884ef045b8442	NO_PATH_WITHIN_BUFFER	0	0	272	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2b76b98acf74c440e7888a0a	NO_PATH_WITHIN_BUFFER	0	0	260	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.38b34e30a636d22822ae585b	PATH_SEGMENT_BLOCKED	0	0	368	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c93332a1e401c3143dde3fc1	NO_PATH_WITHIN_BUFFER	0	0	344	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a03a494b0b0102c947b31124	NO_PATH_WITHIN_BUFFER	0	0	338	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.55d080171d59e55e8400c205	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	300	500	1	0	[21240004]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.ecd9c24c3a83f76250a978c5	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	430	500	1	0	[21240005]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.5cb8f4dae57aa8c418c77266	VALID_PATH	3439	25	388	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.022b39c01ff1e3579d91e568	NO_PATH_WITHIN_BUFFER	0	0	428	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8968a40cba943b240191eeba	NO_PATH_WITHIN_BUFFER	0	0	384	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.b8bfd3ab15a11a811d6f85db	NO_PATH_WITHIN_BUFFER	0	0	430	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.b66c556951aaae700fbf0787	NO_PATH_WITHIN_BUFFER	0	0	384	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.09af8afb00317189b672c1bf	NO_PATH_WITHIN_BUFFER	0	0	410	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1e5bf29024eb43fe861d49dd	NO_PATH_WITHIN_BUFFER	0	0	480	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5dfbc487a157ecfcd0973260	NO_PATH_WITHIN_BUFFER	0	0	352	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.fa385a810d40b3643fb51ae0	NO_PATH_WITHIN_BUFFER	0	0	414	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.795a7648bb32d624d2f38b21	VALID_PATH	5018	61	488	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3fb31168972a548df324e0e3	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	510	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1de64a9f40307c4dcebe2165	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	540	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1f529889c7b2dd826a60e224	NO_PATH_WITHIN_BUFFER	0	0	488	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c2d63beaac8fb9e8eeee537c	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	542	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9742b6a6102a16b5721c8c90	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	540	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.dc39b70871602db37df724e6	NO_PATH_WITHIN_BUFFER	0	0	496	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.727e03a17138973b800c03cc	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	592	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.dda0f96834c26eafb1c96ebd	NO_PATH_WITHIN_BUFFER	0	0	480	500	0	0	[]	[]	STATIC_XML_CLEAR
