connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.140f7515dbbe6d94a0b1444e	NO_PATH_WITHIN_BUFFER	0	0	206	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8d2c3993387f94be1cb9d533	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	200	500	1	0	[21240002]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.ccbb2f115dad615bdeeb25ca	NO_PATH_WITHIN_BUFFER	0	0	238	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7fb401cf0aace707abb9fa1b	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	276	500	1	0	[21240003]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.7deb3359362e4e1699c4e052	NO_PATH_WITHIN_BUFFER	0	0	302	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.acbc118e148319eed1a9bf02	NO_PATH_WITHIN_BUFFER	0	0	298	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f5555f3df459289d330a2f96	NO_PATH_WITHIN_BUFFER	0	0	350	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4b3a51f14015b13b09bc85a1	PATH_SEGMENT_BLOCKED	0	0	396	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.73236b150696701d05d1df93	NO_PATH_WITHIN_BUFFER	0	0	396	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8a726b41106ac4198c1e201f	NO_PATH_WITHIN_BUFFER	0	0	432	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.570cb059bdbfc46b4fa6722e	NO_PATH_WITHIN_BUFFER	0	0	438	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2646f6e1e40f2b55b4918ef6	NO_PATH_WITHIN_BUFFER	0	0	434	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9e0cfd11e82bdd67c85eabcb	NO_PATH_WITHIN_BUFFER	0	0	478	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.bc44046015556187e9c22b79	NO_PATH_WITHIN_BUFFER	0	0	388	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.27f9fb7a4f8427997840e746	NO_PATH_WITHIN_BUFFER	0	0	386	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.05a1ed0891a8a168ecad31fd	NO_PATH_WITHIN_BUFFER	0	0	484	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7676381ed61096fdf6549d74	NO_PATH_WITHIN_BUFFER	0	0	484	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4c53a77289c294c0ae7d5477	NO_PATH_WITHIN_BUFFER	0	0	490	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.de167bbf17110e7b575b686b	NO_PATH_WITHIN_BUFFER	0	0	444	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7aa4bb892e17b13fb085feb6	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	536	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.83fd9c7d704bcc38cf1b58d5	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	512	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.65b67c54dc3da0787fdddc54	NO_PATH_WITHIN_BUFFER	0	0	440	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.681ad9f235332fffb0934b5e	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	582	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.06b10fa30270cb794f93cd37	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	604	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.d1856130a224e9aa4f3a6c16	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	602	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.95bfd752917b85272448e640	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	612	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.51bd963b8db05e3fd93eb28c	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	582	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f6157a3c45d0751c450965cb	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	614	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1070e8194f9cc24be7f48898	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	646	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1a48aec9b34bbfa94b5896c1	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	526	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9798cd79a0429230a122ec8e	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	672	500	1	0	[21240004]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.49e3048ef2196d1da42ed123	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	708	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.bd1166d54066294392377fb2	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	604	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cf0e201b15c7b4dd2a5e0f75	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	712	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.02f12a32dce331423a53ce53	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	754	500	1	0	[21240005]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.7b4b36af5f403b9f1cd5bb05	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	694	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5641fafc335bdc6d28486194	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	738	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.b9997c692383ac572072d502	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	750	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a7c2c5cf4dd05449df29cf71	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	702	500	0	0	[]	[]	STATIC_XML_CLEAR
