connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.5587a171458f762ea8e332cc	NO_PATH_WITHIN_BUFFER	0	0	178	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.af9c5c63b66fb858b7044cb4	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	184	500	1	0	[21240002]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.0ff66f6352594f3a4e667d67	VALID_PATH	4343	75	188	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8ee61ebf12c2e6d1f95b9b94	VALID_PATH	1496	3	216	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.940b2f1bb6d838b463c9beab	NO_PATH_WITHIN_BUFFER	0	0	244	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7c19f24370871a7b85553919	NO_PATH_WITHIN_BUFFER	0	0	318	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8526fb5348fd7eec90890939	NO_PATH_WITHIN_BUFFER	0	0	256	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.92a168c4dc3b8896e7b2279d	PATH_SEGMENT_BLOCKED	0	0	340	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5992ae8a232d5936501b6091	NO_PATH_WITHIN_BUFFER	0	0	326	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.69367f13225e63a1513359f0	NO_PATH_WITHIN_BUFFER	0	0	332	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2928c190c5bd65794a2a26e7	PATH_SEGMENT_BLOCKED	0	0	288	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.ad197e35f567762dc93f9191	NO_PATH_WITHIN_BUFFER	0	0	334	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2dcdb2c87945f4e7ba65b16b	NO_PATH_WITHIN_BUFFER	0	0	330	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3ec420648d30eeedeebe695d	NO_PATH_WITHIN_BUFFER	0	0	382	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4f9c826ca7c8033826744f4d	NO_PATH_WITHIN_BUFFER	0	0	384	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e9160d0f618d391ce56e2670	NO_PATH_WITHIN_BUFFER	0	0	404	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c5b23ce8b2eb9d0502dc86d8	NO_PATH_WITHIN_BUFFER	0	0	464	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7d91390130f3f71474df56af	NO_PATH_WITHIN_BUFFER	0	0	402	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.77509ee3be73598626fe2158	NO_PATH_WITHIN_BUFFER	0	0	474	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.5cd0ff242f2331b5ede94cdf	NO_PATH_WITHIN_BUFFER	0	0	470	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.d427bacae8902d667d026a5b	NO_PATH_WITHIN_BUFFER	0	0	472	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.ff4d717921c610aefb121272	NO_PATH_WITHIN_BUFFER	0	0	474	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7c7f8ca843f33887ab887617	NO_PATH_WITHIN_BUFFER	0	0	458	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9920857d93369f75b67a57e4	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	506	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2cce8d856a74364b14fc548b	NO_PATH_WITHIN_BUFFER	0	0	448	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.369600745d9929d06ef15c6a	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	552	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6d458e6f459ed07816abc387	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	548	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.eac6bcdd5f5c1bedc70dd26d	NO_PATH_WITHIN_BUFFER	0	0	450	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6dc95a967e36ab46eebc0d7e	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	600	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a2d67138f254a2f544a528a6	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	516	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.188d293411ea81e08aa3cf41	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	574	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cf034b0cb46f71ca0580def0	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	546	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0586b681f0b835695cdb5af0	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	514	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9f00a29c1fec63a0d9f88472	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	604	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.743a6861013c2d55f0874f85	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	632	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.614c48984a7eb58089d95c92	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	524	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.af61d60e05c5946e322ff357	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	560	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.57f46e459605f5541e342378	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	690	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a9c0483b8be89887e0c90a28	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	562	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.55cbbf5de3497ddee7d0a26f	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	650	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.28bbacc83f1e8cfbda35b2f0	DIRECT_BLOCKED_PATHFINDER_OUT_OF_RANGE	0	0	692	500	0	0	[]	[]	STATIC_XML_CLEAR
