connector_id	validation_status	path_length	path_segments	required_buffer	max_pathfind_buffer	door_intersections	fence_intersections	door_ids	fence_names	collision_proof
content.bridge.b09ab76ceabd12dfe5f34f8f	NO_PATH_WITHIN_BUFFER	0	0	104	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4675577cdb9075e4c50ad454	NO_PATH_WITHIN_BUFFER	0	0	144	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a78ddeed85c4e63adb2f07d1	NO_PATH_WITHIN_BUFFER	0	0	146	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.fba6991f60438b4a99eaae5d	NO_PATH_WITHIN_BUFFER	0	0	146	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c6b56fc0ed1b71bc8afa726c	NO_PATH_WITHIN_BUFFER	0	0	162	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.da078aeeddf9975bb89fe8bd	NO_PATH_WITHIN_BUFFER	0	0	138	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e264a920c7242e3b5711e9e5	NO_PATH_WITHIN_BUFFER	0	0	140	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cea4ca5168d1c1b8b249152d	NO_PATH_WITHIN_BUFFER	0	0	176	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3fd031df70467f6c2ad35c41	NO_PATH_WITHIN_BUFFER	0	0	182	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.c1e08bdeee50e7073fae98e2	VALID_DIRECT	1409	1	222	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.b17f2d691310742ad7471b1e	NO_PATH_WITHIN_BUFFER	0	0	194	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7a92b0a0ed870212a3b4bf1c	NO_PATH_WITHIN_BUFFER	0	0	196	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9cfe2e02cffb6fb561de10a3	NO_PATH_WITHIN_BUFFER	0	0	202	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7e590947ba6753b5c3f7cb4c	NO_PATH_WITHIN_BUFFER	0	0	204	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1916d5b922200a3b27d8e2fb	NO_PATH_WITHIN_BUFFER	0	0	210	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.95f74894394fd1b39bee55ba	NO_PATH_WITHIN_BUFFER	0	0	118	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.adf8e42c3bc09be778c7f685	NO_PATH_WITHIN_BUFFER	0	0	120	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cdfcc928abc03f2282e18f01	NO_PATH_WITHIN_BUFFER	0	0	130	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.49e26beccdc0ae3926c21b8c	NO_PATH_WITHIN_BUFFER	0	0	124	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e4075edc75a0dd96001a63a3	NO_PATH_WITHIN_BUFFER	0	0	130	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.3ab52e6046940bc5a17f7d7e	NO_PATH_WITHIN_BUFFER	0	0	110	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.26d4d1dfd42ed6ab935849eb	NO_PATH_WITHIN_BUFFER	0	0	126	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cba70c9fc9d52040b86bbec9	NO_PATH_WITHIN_BUFFER	0	0	182	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a421341d36f6e0cb5607a907	NO_PATH_WITHIN_BUFFER	0	0	208	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4791e6b72903c70dbc0fee51	NO_PATH_WITHIN_BUFFER	0	0	142	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.b7b22bab84fa2fb4dc22ce40	NO_PATH_WITHIN_BUFFER	0	0	156	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e560af05db803ed8e29ca2a7	NO_PATH_WITHIN_BUFFER	0	0	212	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7e8f1eff862f51e600c26b23	NO_PATH_WITHIN_BUFFER	0	0	210	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.57f3a606a4f7771483d16605	NO_PATH_WITHIN_BUFFER	0	0	168	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.b0154ec8df7946b9f8102579	VALID_DIRECT	1839	1	294	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.a1db2503d736de3531df301c	NO_PATH_WITHIN_BUFFER	0	0	220	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.71849a98cd59aed1d642521e	NO_PATH_WITHIN_BUFFER	0	0	262	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7f6f6bda49d557a150ca56cc	NO_PATH_WITHIN_BUFFER	0	0	168	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.da8f3ee29602934ab75231e6	NO_PATH_WITHIN_BUFFER	0	0	248	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8e96ea6aaf44447350906dcf	NO_PATH_WITHIN_BUFFER	0	0	248	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0c4ef37f20aa0e6388288ef4	NO_PATH_WITHIN_BUFFER	0	0	278	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7430bcd018ec325e6f443508	NO_PATH_WITHIN_BUFFER	0	0	278	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8238c4b870d5f8f1c2076742	NO_PATH_WITHIN_BUFFER	0	0	222	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.0efcd0e8bb7dc1bd1bc231e1	NO_PATH_WITHIN_BUFFER	0	0	120	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.15ee322599c76c79b34e5409	NO_PATH_WITHIN_BUFFER	0	0	114	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9e868aa4c70e56864635212d	NO_PATH_WITHIN_BUFFER	0	0	114	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.8348b2592d8813220e78f289	VALID_PATH	2659	13	276	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2a18b705aa2b22af97d604a9	NO_PATH_WITHIN_BUFFER	0	0	156	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.d046ff21fa985510f506f31c	NO_PATH_WITHIN_BUFFER	0	0	156	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9276d570e3c8316d3ecfd9cb	NO_PATH_WITHIN_BUFFER	0	0	178	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.7f1cd9210539311a7371e41c	NO_PATH_WITHIN_BUFFER	0	0	304	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.33216045c2efa74a438c9894	NO_PATH_WITHIN_BUFFER	0	0	188	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.174e076d8812563e30e7a318	NO_PATH_WITHIN_BUFFER	0	0	188	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.d411154a0a45b07dcaa8049a	NO_PATH_WITHIN_BUFFER	0	0	194	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4fd1f6be11d4441299a7f180	NO_PATH_WITHIN_BUFFER	0	0	222	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f89e31ad237f4e8e94ea4b96	NO_PATH_WITHIN_BUFFER	0	0	222	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.cddae96a35cbd6259963b2ad	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	224	500	1	0	[23180001]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
content.bridge.203fab6eb35146167cf11f74	NO_PATH_WITHIN_BUFFER	0	0	224	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.2885efadf4ae95ccf54082dc	NO_PATH_WITHIN_BUFFER	0	0	230	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e7506452ab6df541312d12bc	NO_PATH_WITHIN_BUFFER	0	0	220	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.507e4249626cc2488760b5c5	NO_PATH_WITHIN_BUFFER	0	0	220	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.78695ee54a42d2f115371dcb	NO_PATH_WITHIN_BUFFER	0	0	280	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.be0da8af5379f4688b2589db	NO_PATH_WITHIN_BUFFER	0	0	216	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.1ed7966d46b6ba7e29389da1	NO_PATH_WITHIN_BUFFER	0	0	220	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9c79231dd68b0f4a05ccc1ad	NO_PATH_WITHIN_BUFFER	0	0	242	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.69316c7ef1665f3c1e7ff7fe	NO_PATH_WITHIN_BUFFER	0	0	242	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.e8da0d4404d120b6069410b4	NO_PATH_WITHIN_BUFFER	0	0	242	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.63b30f8265db7f3cf034242d	NO_PATH_WITHIN_BUFFER	0	0	282	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.43edd6afcd095d437387acc6	NO_PATH_WITHIN_BUFFER	0	0	282	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f217d92b88292a76220c95fb	NO_PATH_WITHIN_BUFFER	0	0	70	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.eaca3615757c02bc42d2a6ab	NO_PATH_WITHIN_BUFFER	0	0	72	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.4d15e837027eb34fe7ccce56	NO_PATH_WITHIN_BUFFER	0	0	118	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.f48c3ce07ba5bf65196f969e	NO_PATH_WITHIN_BUFFER	0	0	354	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.eadb5c6cf1f215d51ecb2c93	NO_PATH_WITHIN_BUFFER	0	0	366	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.9cf280c9523a8d70f4538758	NO_PATH_WITHIN_BUFFER	0	0	228	500	0	0	[]	[]	STATIC_XML_CLEAR
content.bridge.6994c4f5248161d502a4a29d	STATIC_DOOR_INTERSECTION_UNRESOLVED	0	0	228	500	1	0	[23180002]	[]	STATIC_DOOR_INTERSECTION_UNRESOLVED
